Name,Coefficient,Coefficient_std_error,Coefficient_P_value,Phenotype
VLMC_SLC6A13_1,-7.682547935701277e-08,3.6625820118107403e-07,0.5830716070383024,327_3
Rgl_Tel_ventral,-2.5797930188825953e-08,1.1153079256231745e-07,0.5914621142314441,327_3
Neur_HB_Glut_NBL_4,-1.2123871049840481e-08,4.579868772928364e-08,0.6043877723022635,327_3
Neur_HB_Glut_NBL_3,-1.7648489897856437e-08,5.8429894244009195e-08,0.6186913324776853,327_3
Neur_MB_GABA_1,-2.165914525838541e-08,7.05782142424052e-08,0.6205331983730925,327_3
Mic_1,-1.6944566093512144e-08,5.1289836291167654e-08,0.6294393759451288,327_3
Neur_MB_GABA_IPC,-7.534230703250657e-08,2.2432811321306201e-07,0.6315108829815883,327_3
Neur_CB_IPC_1,-4.5522585470724194e-08,1.307588993432453e-07,0.6361330006561016,327_3
Mic_dividing,-1.7785378633099118e-08,5.0232338106718586e-08,0.6383539136612869,327_3
Mic_3,-1.7934549287340992e-08,5.00093395850769e-08,0.640061804096816,327_3
End_9,-2.2934334612721965e-08,5.6007978100587525e-08,0.658907509161038,327_3
Per_7,-3.928668073042031e-08,9.307665102485836e-08,0.6635201684164228,327_3
End_7,-2.9360502508600947e-08,6.68409530117238e-08,0.6697631274881738,327_3
Mic_2,-2.25083236379654e-08,5.0923653101555265e-08,0.6707558870515602,327_3
Rgl_MB_2,-3.779575782538857e-08,8.216138969087296e-08,0.6772485229973186,327_3
Gbl_CB_VZ,-3.1881916775691366e-08,6.811040018974696e-08,0.6801405125011746,327_3
Mic_5,-2.7594036006960464e-08,5.324785660028209e-08,0.6978471619091344,327_3
Rgl_Tel_2,-1.4517730281330154e-07,2.743902811785791e-07,0.7016286792038546,327_3
Neur_MB_GABA_TAL2,-4.289004454539232e-08,7.891301265999292e-08,0.7066107902735701,327_3
Neur_HB_Glut_NBL_1,-3.3651103210316234e-08,5.865277437205436e-08,0.7169261628880095,327_3
Rgl_Tel_1,-9.582099465566389e-08,1.6481075425923214e-07,0.7195145965042407,327_3
Neur_MB_Glut_NBL_1,-3.926258958480042e-08,6.587610209743105e-08,0.7244145808037735,327_3
Mic_active_2,-3.1802864162415504e-08,5.286994432721337e-08,0.7262565230044076,327_3
Neur_Purk_3,-4.1106604574322866e-08,6.512619948181712e-08,0.7360398360174649,327_3
End_10,-5.3188360888410786e-08,8.075449082828452e-08,0.7449374018279087,327_3
Gbl_Di,-8.77947801328841e-08,1.3306332458864334e-07,0.7453079402094016,327_3
Per_6,-3.900649356633884e-08,5.795326655056369e-08,0.7495480084574313,327_3
Neur_Purk_NBL_2,-4.4111094912794786e-08,6.404262296334824e-08,0.7545182393921072,327_3
Mic_4,-3.837717386093106e-08,5.2977183869944944e-08,0.7655928071565347,327_3
Per_4,-4.92029604524773e-08,6.648386770208954e-08,0.7703723551339834,327_3
Schwl_2,-6.952368784425138e-08,8.978114044120332e-08,0.7806435496256688,327_3
Neur_Tel_Glut_NBL_1,-8.065634187989267e-08,1.0140639451018393e-07,0.7868029629462873,327_3
Gbl_CB_1,-9.747267016581822e-08,1.192037102078047e-07,0.7932352568335995,327_3
Gbl_late,-3.825224702169435e-07,4.67509779554288e-07,0.7933821467588559,327_3
Neur_Gly_4,-1.2883457418566154e-07,1.5236980247454285e-07,0.801094949985091,327_3
Rgl_CB_1,-9.125730173515677e-08,1.0774774544309272e-07,0.8014894063557999,327_3
End_early_1,-9.567971079126795e-08,1.0930767171212835e-07,0.8093013853927328,327_3
Rgl_MB_1,-7.986025937380952e-08,9.057208038308709e-08,0.8110389980202237,327_3
T_Cell_immature,-1.0715624500525037e-07,1.1885217222452395e-07,0.8163633517757916,327_3
Rgl_Tel_dorsal,-8.889080179236286e-08,9.229353575368487e-08,0.8322592057208146,327_3
Neur_MB_GABA_2,-7.773721255014683e-08,7.797938797557664e-08,0.8405921067030435,327_3
VLMC_MGP_2,-1.0061638056461794e-07,1.0068555047238838e-07,0.8411784576416343,327_3
Mic_6,-6.45149292440516e-08,6.025952994960248e-08,0.8578293561251396,327_3
PVM,-6.644954171683328e-08,6.153378200211413e-08,0.8599037864267545,327_3
Neur_Purk_1,-6.914550958978983e-08,6.349707021644891e-08,0.8619133344748986,327_3
Rgl_CB_VZ,-1.452248250408579e-07,1.322534004042518e-07,0.8639152394844511,327_3
Neur_GABA_3,-1.5743619079017322e-07,1.425548445465345e-07,0.8652880715950053,327_3
Neur_Purk_6,-6.43969132790656e-08,5.8307059094868785e-08,0.8652998263656462,327_3
Neur_Gly_3,-1.1570142545509696e-07,1.035052718465824e-07,0.8681804599069033,327_3
Neur_Purk_2,-7.518802534557124e-08,6.426611257653657e-08,0.8789891005915853,327_3
Neur_Int_LGE_CGE,-1.1231297975257265e-07,9.275386665701132e-08,0.8870276014879959,327_3
Schwl_1,-2.0112213662893386e-07,1.5763889477161193e-07,0.8989941025853945,327_3
Neur_Gly_2,-1.5793270467575825e-07,1.1393747035918197e-07,0.9171471431314514,327_3
Neur_Gly_6,-2.307318638283985e-07,1.6269023386243898e-07,0.9219379120764114,327_3
Neur_GABA_2,-4.153471490878381e-07,2.8080399880420746e-07,0.9304479413315412,327_3
Gbl_MB,-4.3109487669707734e-07,2.91320174529926e-07,0.9305363568837028,327_3
Neur_Purk_4,-8.153948097637287e-08,5.4323661873880244e-08,0.9333214205263244,327_3
Neur_Tel_Glut_PCNA,-2.1875647180236757e-07,1.401167388795275e-07,0.9407669498968688,327_3
Gbl_HB_2,-1.1515769017891275e-07,7.194124083807346e-08,0.9452803823089806,327_3
Neur_HB_GABA_1,-2.069182296825144e-07,1.1533631118919439e-07,0.9635967972574596,327_3
Rgl_CB_2,-1.2550308376371748e-07,6.760530797087139e-08,0.9683023391776132,327_3
Immune_uncertain,-1.165039276380947e-07,6.086659342050494e-08,0.972195450921104,327_3
PreOPC_1,-2.4851539306527333e-07,1.2901569817995857e-07,0.9729628874332826,327_3
Schwl_3,-2.3486486317332558e-07,1.191118170905743e-07,0.9756838661817886,327_3
Neur_GABA_IPC,-7.632345317779129e-07,3.8343886020824685e-07,0.9767319834590648,327_3
Neur_Gly_5,-3.528147363606867e-07,1.7152356205317108e-07,0.9801542985859087,327_3
Neur_DRG_2,-4.6067005264376763e-07,1.6485936853076013e-07,0.9973995615545148,327_3
VLMC_MGP_1,-3.98985734111964e-07,1.0711198595310758e-07,0.9999023192061952,327_3
Neur_Gly_7,7.357101106838822e-07,3.212764415002871e-07,0.0110118258205426,327
OPC_5,2.534789920911383e-07,1.225869128540052e-07,0.0193318059931879,327
PreOPC,2.011232074633057e-07,9.819482062800937e-08,0.0202699160382025,327
Gbl_General_2,3.796339148812507e-07,2.024857820580697e-07,0.0304055100769081,327
Neur_CB_NBL_1,1.3811786378219644e-07,7.495092104938064e-08,0.032680758554814,327
OPC_4,1.656467279968097e-07,9.166894149706447e-08,0.0353803310767229,327
Gbl_HB_5,1.2600425774629664e-07,7.677906795313313e-08,0.0503854514715449,327
OPC_6,1.5899923472669517e-07,1.002057342291672e-07,0.0562871417234583,327
Neur_HB_IPC_1,1.077513514544038e-07,6.871788419857451e-08,0.0584376641679131,327
Gbl_General_1,1.2413367238595646e-07,8.52306642784778e-08,0.0726349877343569,327
Floor_plate,9.762366970146073e-08,6.771146133129103e-08,0.0746850594959958,327
OPC_3,1.8974284990972865e-07,1.3428599481187117e-07,0.078831431950796,327
VZ_prog,1.384676169901861e-07,1.0206386855791109e-07,0.0874420657678142,327
PreOPC_2,1.8149529597067465e-07,1.34149444038395e-07,0.0880384152288019,327
PreOPC_3,2.621611581231104e-07,2.007536548452669e-07,0.0957958582577636,327
Gbl_HB_3,1.3785953345790833e-07,1.1189367823843157e-07,0.1089636560272803,327
OPC_2,1.4774932666128505e-07,1.2559758380905102e-07,0.1197233729984954,327
Neur_HB_Glut_NBL_3,5.488298271946618e-08,5.4949747718748174e-08,0.1589494316181913,327
OPC_1,2.074320632315849e-07,2.246563816270158e-07,0.1779175291084868,327
Neur_CB_GNP_IPC_2,6.735589314361407e-08,7.962459454507074e-08,0.1987991912769291,327
COP,7.008626362522527e-08,8.610116508505415e-08,0.2078227574379034,327
Neur_late,1.801795309716413e-07,2.303925201478301e-07,0.2170912421630269,327
Neur_HB_Glut,7.244090025189439e-08,9.851804008597569e-08,0.2310765951619744,327
Neur_Tel_Glut_SATB2_1,6.613713898942259e-08,9.189004823679286e-08,0.2358418909350334,327
Gbl_HB_4,1.5625679573436946e-07,2.532265116694065e-07,0.2685964757687858,327
Neur_CB_GNP_IPC_3,3.205098094462245e-08,5.205442326558372e-08,0.2690394680827164,327
Neur_DRG_1,7.670414190630972e-08,1.323620378554796e-07,0.2811250544733183,327
Neur_MB_GABA_IPC,1.225100644194563e-07,2.1225766476703425e-07,0.2819102291351601,327
Neur_Purk_prog,3.3304701208535164e-08,6.731712398053672e-08,0.3103906392945628,327
Neur_CB_GABA_1,1.4396461655260076e-07,2.926382047647871e-07,0.3113758333103209,327
Neur_MB_GABA_TFAP2B,4.058427922815122e-08,8.409736503210799e-08,0.3146945727274157,327
Neur_HB_Glut_NBL_1,2.4976616372066927e-08,5.437124222272597e-08,0.3229835913297562,327
Mic_active_1,2.1337520985185336e-08,4.844229569542461e-08,0.3297972990803608,327
Neur_Purk_NBL_1,3.118289405077432e-08,7.491117743469369e-08,0.338608085648081,327
Neur_HB_Glut_NBL_2,2.2808047176790513e-08,5.8986195761092854e-08,0.3495011751049534,327
Neur_HB_Glut_NBL_4,1.64207707507513e-08,4.5009480786985925e-08,0.3576194709501711,327
PreOPC_4,1.712926284339133e-07,5.174167079528648e-07,0.3703020253946584,327
Neur_Gly_8,7.004836385203626e-08,2.146060530458316e-07,0.3720591976533103,327
Neur_Tel_Glut_NBL_2,2.32829461738578e-08,7.350490512209929e-08,0.3757152724217869,327
Neur_Gly_1,2.0212076235110505e-07,6.681494913023398e-07,0.3811323061095754,327
Rgl_CB_3,4.707027460529594e-08,1.5929357310950305e-07,0.3838083166835123,327
Mic_3,1.5146763566988728e-08,5.2035210507649255e-08,0.3854924627531481,327
Rgl_MB_1,2.543443998784073e-08,9.010436152249909e-08,0.3888653425167114,327
VLMC_SLC6A13_1,8.620286106182818e-08,3.576224028081326e-07,0.4047603701396298,327
Mic_dividing,1.2076063597261194e-08,5.2620891375042466e-08,0.4092433427914765,327
Mic_2,1.05726737764661e-08,5.301139305760762e-08,0.4209586851309453,327
Roof_plate,1.4075500985426634e-08,7.2093355716966e-08,0.4226025644470439,327
Gbl_HB_1,1.086355799202602e-08,6.035955903487824e-08,0.4285838449783652,327
Per_1,9.633031090492491e-09,5.5553455472163936e-08,0.4311680745848779,327
VLMC_SLC6A13_3,8.7864666108981e-08,6.039075658338019e-07,0.4421605971073187,327
Neur_MB_Glut,1.2206409073242732e-08,8.55256348578407e-08,0.4432547809049053,327
Mic_1,5.837946324450181e-09,5.2463062410123915e-08,0.4556982399557509,327
Neur_CB_GNP_IPC_4,4.356123172744947e-09,5.5369084130570564e-08,0.46864584934509,327
Mic_active_2,3.988105698080429e-09,5.313130212168895e-08,0.470082961362538,327
Per_2,1.6069075242859339e-09,5.42960751851405e-08,0.4881949150145433,327
Rgl_MB_2,-2.346103059638773e-09,8.583912914369007e-08,0.5109022912893241,327
Neur_MB_GABA_1,-1.9459349077897567e-09,6.817368749154721e-08,0.5113857755709857,327
Rgl_Tel_1,-5.57543315439221e-09,1.7080693215602494e-07,0.513019852672828,327
Neur_MB_Glut_NBL_2,-3.498912021703264e-09,8.91637468386378e-08,0.5156510445909525,327
End_4,-5.078868258195301e-09,6.036224356427829e-08,0.5335273671227051,327
Neur_HB_Glut_2,-1.2453195424249988e-08,1.327955238055251e-07,0.5373569372505865,327
Neur_Tel_Glut_SATB2_2,-8.9250035535476e-09,7.076311983117112e-08,0.550183539152007,327
Neur_Int_MGE,-1.2737818107156525e-08,9.875707706878785e-08,0.5513137848735281,327
End_2,-9.319102250896428e-09,6.937713038140228e-08,0.5534273168651943,327
Neur_MB_GABA_TAL2,-1.052838230963571e-08,7.807966532154703e-08,0.5536314191881786,327
Neur_CB_GNP_IPC_1,-7.763757132605754e-09,4.5651350817776114e-08,0.5675210089172444,327
Mic_4,-9.367492569335427e-09,5.437746851084015e-08,0.5683865423175135,327
Mic_5,-1.1333102738940246e-08,5.324537439593484e-08,0.5842767352740126,327
Rgl_Tel_ventral,-2.4799644388368897e-08,1.1466584016690303e-07,0.5856142874647005,327
Neur_DA,-2.1972328349231908e-08,1.0085135756418095e-07,0.5862341927140574,327
Rgl_CB_VZ,-3.206481699349421e-08,1.390066666396996e-07,0.5912148261726337,327
Neur_Gly_2,-3.414749742202538e-08,1.227506188394494e-07,0.6095651898920779,327
End_early_2,-9.079459544752647e-08,2.655917659806175e-07,0.6337710152137146,327
Per_3,-2.092635573986349e-08,5.696069872878416e-08,0.6433330849073835,327
Per_7,-3.60048116826673e-08,9.63310670166228e-08,0.6457089920805653,327
End_8,-2.421180397205247e-08,6.14737426465103e-08,0.6531563310423943,327
End_5,-2.4336646096917842e-08,5.678647116651095e-08,0.6658797824015603,327
Neur_GABA_1,-9.745321015071036e-08,2.2279673432784698e-07,0.669092479917188,327
Neur_MB_Glut_NBL_1,-3.270328007525842e-08,6.43373782694206e-08,0.6943817338867022,327
End_10,-4.2775775150228834e-08,7.986451498484599e-08,0.7038839610601892,327
VLMC_MGP_2,-5.303557012733292e-08,9.720463219882885e-08,0.7073320940503507,327
T_Cell_immature,-6.886884082231607e-08,1.262170270271428e-07,0.7073426953165961,327
Neur_SER,-7.273755112111189e-08,1.3287214622233858e-07,0.7079566507183723,327
Rgl_Tel_2,-1.4235092708149264e-07,2.444973986932024e-07,0.7197902684292092,327
End_1,-4.991267991827245e-08,8.280632973316065e-08,0.7266671722086177,327
End_9,-3.481313022391336e-08,5.6708378203219055e-08,0.7303584607690197,327
End_3,-3.514536290430039e-08,5.5422820329347826e-08,0.7370025360586775,327
Neur_HB_NBL,-1.11373376674881e-07,1.68821316560307e-07,0.745280531441632,327
PVM,-4.064014968656128e-08,6.127184945311133e-08,0.7464231106141062,327
Mic_6,-3.9437756847587364e-08,5.844749355973461e-08,0.7500843822782937,327
End_7,-4.5186259620038975e-08,6.657039672893424e-08,0.7513594894165762,327
VSMC,-4.384411273950103e-08,6.215425811924094e-08,0.7597218257063774,327
End_6,-4.453077453748605e-08,6.289607001986214e-08,0.7605291334849128,327
Neur_Gly_6,-1.164916233723029e-07,1.5825017135625313e-07,0.7691721390687473,327
PreOPC_1,-1.126376328985403e-07,1.5138414732799538e-07,0.7715774023387756,327
Neur_MB_GABA_2,-6.12089389574361e-08,7.811288622762822e-08,0.7833613747398925,327
VLMC_SLC6A13_2,-5.5409182072433806e-08,6.819506450703776e-08,0.7917505175028157,327
Gbl_Di,-1.1521691072124449e-07,1.3988752253607977e-07,0.7949278313945359,327
Gbl_MB,-2.448573540780813e-07,2.953118175198073e-07,0.7964898121677078,327
Per_5,-6.123699514183314e-08,7.137782044702853e-08,0.8045337513311024,327
Neur_Gly_3,-9.604296235867685e-08,1.1082958304096905e-07,0.8069145607161565,327
Neur_Glut_1,-2.023130122305064e-07,2.077199579585633e-07,0.8349642881733135,327
Neur_CB_IPC_1,-1.2593266585840817e-07,1.2772965076322512e-07,0.8379165969517963,327
Rgl_Tel_dorsal,-8.998365829390889e-08,9.083745856201241e-08,0.8390597243200202,327
Gbl_CB_VZ,-6.763188620981468e-08,6.820313618880749e-08,0.8393095810885165,327
Neur_Gly_5,-1.739733075802162e-07,1.732893836895584e-07,0.8422978511380366,327
Neur_GABA_IPC,-4.218394972047863e-07,4.097895779604018e-07,0.8483553322262698,327
Immune_uncertain,-6.38400731632488e-08,5.914185368726544e-08,0.8598041509077083,327
Neur_Tel_Glut_NBL_1,-1.1413267328621689e-07,1.0499013046120778e-07,0.861499276843547,327
Schwl_1,-1.7845992476232106e-07,1.587654610736829e-07,0.8695035691109665,327
Neur_Purk_NBL_2,-7.241086714512851e-08,6.39348489798592e-08,0.8713031393447541,327
Rgl_CB_1,-1.2110704455062245e-07,1.0600819187105345e-07,0.8733625439370335,327
Gbl_late,-4.935245110906516e-07,4.3053678770858973e-07,0.8741645704445331,327
Schwl_2,-1.0222550642131727e-07,8.556311612536947e-08,0.8839052950738921,327
Neur_Purk_3,-7.342823251078697e-08,6.082699849302806e-08,0.886315724845562,327
Schwl_3,-1.5816360453532594e-07,1.293133936198814e-07,0.8893546092562299,327
Neur_Purk_5,-8.317364949310576e-08,6.377900331797524e-08,0.9038987889864868,327
Neur_Purk_1,-8.064581150462212e-08,6.174365950673163e-08,0.9042473808412363,327
Neur_Tel_Glut_PCNA,-1.9266970828213774e-07,1.4483446356507386e-07,0.9082862075409508,327
Per_4,-9.637531902062188e-08,7.145581366578842e-08,0.9112897646647392,327
Neur_Gly_4,-2.181618126063021e-07,1.567043915748052e-07,0.9180671067749118,327
Per_6,-7.914301841904289e-08,5.6731725146494444e-08,0.918498091400285,327
Gbl_CB_1,-1.6646664115893816e-07,1.1683550019630136e-07,0.922891771724308,327
Neur_Purk_6,-8.36948132122822e-08,5.5852649070942094e-08,0.9329974172076836,327
Neur_DRG_2,-2.297873981673989e-07,1.5076947112732184e-07,0.9362578414362902,327
End_early_1,-1.6791447852477137e-07,1.0852688178235243e-07,0.939094360608473,327
Neur_Purk_2,-9.485782146082086e-08,6.051416264603367e-08,0.9415046784305696,327
Gbl_HB_2,-1.2919849312103858e-07,7.51656467845447e-08,0.9571791813860926,327
Neur_Int_LGE_CGE,-1.558707263182322e-07,8.726472239976951e-08,0.9629651490285296,327
Rgl_CB_2,-1.2317035237200974e-07,6.844296630789975e-08,0.96403853988239,327
Neur_GABA_3,-2.696903401544523e-07,1.423605002129337e-07,0.9709152469152844,327
Neur_Purk_4,-1.0616940607911501e-07,5.204307666743798e-08,0.9793263008404752,327
Neur_HB_GABA_1,-2.576661061576781e-07,1.2032648326665645e-07,0.9838787593056136,327
Neur_GABA_2,-7.364819702163144e-07,2.459741002357393e-07,0.998623921623883,327
VLMC_MGP_1,-3.648975690313334e-07,1.0018994237929488e-07,0.9998647663798366,327
Per_3,4.765745688058001e-07,1.2467414708057057e-07,6.603631760532426e-05,401
Per_2,4.404227902584088e-07,1.2495217430510038e-07,0.000211956591422,401
Per_1,4.197734367773151e-07,1.2176703703926324e-07,0.0002830586976714,401
Per_4,5.314073544597613e-07,1.5716876797869532e-07,0.0003609476049448,401
Per_6,4.676200833148339e-07,1.424317259771736e-07,0.0005133294319288,401
VSMC,4.486295212444517e-07,1.4761490237368762e-07,0.0011860816864954,401
End_1,4.927629344444971e-07,1.6444971376838568e-07,0.0013657807920856,401
End_7,4.603158195111819e-07,1.6064309429050725e-07,0.0020820415429024,401
Per_7,5.697488092103786e-07,1.9924713007242058e-07,0.0021214920099122,401
Per_5,4.289006658074657e-07,1.5542533715801768e-07,0.0028942408516844,401
End_10,4.729201212549581e-07,1.8607959289647605e-07,0.0055189960746395,401
End_9,3.710703071986832e-07,1.5257030010068906e-07,0.0075052268639738,401
End_3,3.165537973353944e-07,1.325234901586563e-07,0.0084549305046767,401
End_2,3.9879647633860605e-07,1.718070261625226e-07,0.0101383389589872,401
End_8,3.751629605866367e-07,1.6230563586170186e-07,0.0104037342250847,401
End_early_1,7.912151946732743e-07,3.570516467940334e-07,0.0133468304898576,401
End_6,3.391228403924879e-07,1.6224416954465032e-07,0.0182998974089139,401
End_5,2.667333386626868e-07,1.3081443388307378e-07,0.0207239807871658,401
End_4,2.694391842358448e-07,1.4559705991440373e-07,0.0321149120240387,401
OPC_1,9.4645264371848e-07,6.242892092592497e-07,0.0647535598720415,401
PreOPC_3,8.172665271320083e-07,5.469736833161204e-07,0.0675668238904768,401
OPC_4,2.5932624463378776e-07,1.8197766249685966e-07,0.0770721868743777,401
VLMC_MGP_1,3.924722759927313e-07,3.091017903994552e-07,0.1020924520026008,401
Mic_active_2,1.0063611133764317e-07,9.204427413144783e-08,0.1371212608368944,401
End_early_2,5.937796946617645e-07,5.481313950413501e-07,0.1393421134851957,401
Gbl_MB,6.082544367725641e-07,6.545876966017442e-07,0.1763881528535579,401
Neur_Glut_1,3.8991939146642965e-07,4.568941452627496e-07,0.1967151645308958,401
VLMC_SLC6A13_2,1.3153063625519357e-07,1.554316963101699e-07,0.1987128133134594,401
Immune_uncertain,1.1096347055160957e-07,1.3402890583788593e-07,0.2038615826257884,401
Mic_1,6.64943300185632e-08,8.966830770866022e-08,0.22917732193673,401
OPC_3,1.9251764435822305e-07,2.607347374979063e-07,0.2301460591337854,401
PreOPC_2,1.8255488179371657e-07,2.5587726938652584e-07,0.2377845851820797,401
Mic_6,6.645593635024413e-08,9.892894174511607e-08,0.2508700815236534,401
Neur_MB_Glut,1.1189128376816841e-07,1.6709135936132893e-07,0.2515432233078545,401
PreOPC_4,5.034391697364943e-07,7.591539364993164e-07,0.2536146147480452,401
OPC_2,1.5131226168250486e-07,2.494734273659703e-07,0.2720825728143005,401
PreOPC,1.392982342437316e-07,2.3483781579123605e-07,0.2765344246083613,401
OPC_6,9.645958152113357e-08,1.648255506060235e-07,0.2791991389849477,401
Mic_3,5.123639905226649e-08,8.955561497424124e-08,0.2836209430784238,401
Mic_5,5.318678324748908e-08,9.55238986678514e-08,0.2888353450954743,401
Mic_4,5.148898860854311e-08,9.382619175906361e-08,0.291581689264501,401
Gbl_General_1,8.77401249789141e-08,1.621956724135342e-07,0.2942702242587677,401
Neur_GABA_IPC,4.037383591834001e-07,7.789754522332161e-07,0.3021265541326927,401
Mic_2,4.62041142158812e-08,8.978581555287623e-08,0.3034149843717614,401
Neur_HB_Glut_2,1.209226730698712e-07,2.46603826730348e-07,0.3119424276372275,401
Mic_dividing,3.8766600813426714e-08,9.175236320859685e-08,0.3363251694486223,401
Neur_Gly_5,1.2611254735920593e-07,3.295170072727857e-07,0.3509639187281674,401
Neur_Gly_8,2.0049229507970408e-07,6.044748540327353e-07,0.3700654049708743,401
VLMC_SLC6A13_3,3.663389269548121e-07,1.1222677777720874e-06,0.3720505135446361,401
PVM,3.200308426874693e-08,1.0022863880699485e-07,0.374749214128202,401
Gbl_HB_4,1.3171135415065785e-07,4.165159224268673e-07,0.3759171362259114,401
Neur_Gly_7,1.577826920514291e-07,5.706962377842669e-07,0.391091999610716,401
Neur_GABA_2,1.9062436028514825e-07,6.917553765246538e-07,0.391440658937455,401
Gbl_HB_5,3.644209426188272e-08,1.398851987536754e-07,0.3972335441365102,401
Floor_plate,3.5115581156448094e-08,1.376582517654235e-07,0.3993258464069293,401
Neur_CB_GABA_1,1.3351768856352498e-07,6.216447416396797e-07,0.4149689022419311,401
Neur_DA,2.921597785532985e-08,2.03517645687085e-07,0.4429259343176388,401
Mic_active_1,1.1761575277274634e-08,8.198581956538169e-08,0.4429639815958498,401
Neur_DRG_2,3.664178058284584e-08,2.9637222085209853e-07,0.4508024052975852,401
Neur_GABA_3,1.8056166697325105e-08,2.641401332375541e-07,0.4727502136467323,401
T_Cell_immature,1.0008396100117656e-08,2.680584713415995e-07,0.4851083054082105,401
PreOPC_1,6.223856902220685e-09,2.658449291790538e-07,0.4906609734026647,401
Neur_MB_GABA_IPC,-4.0772655082338017e-10,3.187943468807896e-07,0.5005102327478897,401
Gbl_General_2,-2.584972951466406e-09,3.510575507287842e-07,0.5029375402493129,401
OPC_5,-7.802761517347096e-09,2.0269778784240465e-07,0.5153533143629729,401
Rgl_Tel_dorsal,-2.1037841805557663e-08,1.814886049428176e-07,0.546141334815319,401
Neur_Purk_5,-1.6782613827291234e-08,1.1859220482287829e-07,0.5562685709280444,401
Gbl_Di,-5.4648151463643964e-08,2.560563659702844e-07,0.5845012255190527,401
Rgl_Tel_2,-1.0699957022117137e-07,3.871554618992328e-07,0.608869455530441,401
Neur_Purk_NBL_1,-3.3775039444485984e-08,1.1806287865364845e-07,0.612590313943385,401
Gbl_late,-2.713700922893644e-07,8.557329741786923e-07,0.6244237479903668,401
Neur_SER,-6.349081044867168e-08,1.907890073637912e-07,0.630349910043088,401
Rgl_CB_1,-6.485187394014735e-08,1.9441411735367642e-07,0.6306502156738749,401
Neur_MB_Glut_NBL_1,-4.7385320672394665e-08,1.3135732631647625e-07,0.6408516069137713,401
Neur_Gly_1,-2.1537890702543237e-07,5.823227421571253e-07,0.6442572477482318,401
Gbl_HB_2,-4.648962513179359e-08,1.229415207071309e-07,0.6473382689821849,401
Neur_HB_IPC_1,-5.2160303786735913e-08,1.3066597481345796e-07,0.6551226989755488,401
Rgl_CB_2,-5.416563022054786e-08,1.3245256091466262e-07,0.6587094829022375,401
Schwl_2,-6.892406678868997e-08,1.5963134112854726e-07,0.6670458042713641,401
Neur_Gly_2,-1.0620140967780496e-07,2.421652659172526e-07,0.6695059324784782,401
Neur_HB_Glut_NBL_4,-3.9303723692939384e-08,8.606007784281195e-08,0.6760570143498692,401
Neur_Purk_prog,-5.321307366701991e-08,9.788344178487213e-08,0.7066543991787713,401
COP,-9.125909097879778e-08,1.3735395356843485e-07,0.746785452157108,401
Neur_HB_Glut_NBL_1,-7.5268931824883e-08,9.667765834323779e-08,0.7818792273829437,401
VLMC_MGP_2,-1.754633435381223e-07,2.192318367703109e-07,0.7882474891635403,401
Neur_Purk_2,-8.945624837624141e-08,1.0803831791044505e-07,0.7961661159511643,401
Rgl_Tel_1,-2.078100096853387e-07,2.4496446405900764e-07,0.8018721038945442,401
Neur_MB_Glut_NBL_2,-1.4018956502997173e-07,1.614311960864598e-07,0.807416903334736,401
Neur_GABA_1,-2.8392647808324445e-07,3.258653715288372e-07,0.8082047978963746,401
Neur_MB_GABA_2,-1.1111682559630475e-07,1.213755666079704e-07,0.8200299824932242,401
Neur_Gly_3,-1.5832042881334845e-07,1.683949054415961e-07,0.8264357156025297,401
Neur_DRG_1,-2.0968760351405898e-07,2.0802935714490226e-07,0.8432658589574484,401
Neur_Int_LGE_CGE,-1.939274633416725e-07,1.9123378173632625e-07,0.8447290944158217,401
Neur_late,-3.454626567023548e-07,3.353915710075987e-07,0.8485015324331364,401
VLMC_SLC6A13_1,-5.834917742587782e-07,5.641801428622505e-07,0.8494855681883755,401
Rgl_Tel_ventral,-1.9615276416698104e-07,1.7829696395309357e-07,0.864365831440707,401
Neur_HB_Glut_NBL_2,-1.1698681628519981e-07,1.0378202214093597e-07,0.8701786122773857,401
Neur_CB_GNP_IPC_4,-1.1126433790214905e-07,9.666141422142717e-08,0.8751488845739017,401
Neur_MB_GABA_1,-1.298043228786325e-07,1.1177569694856025e-07,0.8772385963633862,401
Schwl_3,-2.2839297453059585e-07,1.841601244736581e-07,0.8925468643566473,401
Rgl_CB_VZ,-3.221974554698556e-07,2.4193877696986094e-07,0.9085257591257888,401
Neur_CB_IPC_1,-2.949306240725298e-07,2.0944914697801554e-07,0.920453001352944,401
Neur_Gly_6,-3.302358981619138e-07,2.274952539740048e-07,0.9266958865417126,401
Gbl_CB_1,-2.6809389068100786e-07,1.839415719370169e-07,0.9275100816968896,401
Neur_HB_GABA_1,-2.66770900449884e-07,1.8186579099380618e-07,0.9287923643119936,401
VZ_prog,-2.0736289091419766e-07,1.404198842848037e-07,0.9301265929804706,401
Neur_HB_Glut_NBL_3,-1.703442963829641e-07,1.127110981426062e-07,0.9346485173437143,401
Gbl_HB_1,-1.602014829290157e-07,1.0526373180302996e-07,0.9359836559262228,401
Schwl_1,-4.214063646414443e-07,2.651036469243597e-07,0.9440364836719394,401
Rgl_CB_3,-3.697547339896893e-07,2.2286360786309786e-07,0.9514529567964882,401
Neur_CB_GNP_IPC_1,-1.3932980374613485e-07,8.372255898383533e-08,0.9519622401059452,401
Neur_HB_Glut,-2.937339577682878e-07,1.7317397012415437e-07,0.9550739556914992,401
