,tSNE1,tSNE2
E829_436,12.747141,-5.279373
E830_294,10.019614,-5.246799
E831_462,14.938647,-3.8111145
E832_47,-15.916643,14.596104
E833_339,3.1805506,0.11475771
E834_277,-0.4425696,2.2886908
E835_129,-17.209812,2.2014456
E836_466,14.256636,-7.423702
E837_305,5.665232,-2.7376754
E838_202,-11.0283,2.464017
E839_293,-1.3837597,2.3119853
E840_400,14.729407,-4.2244864
E841_298,1.1564746,-2.202014
E842_445,13.053677,-4.5304027
E843_119,-13.567177,10.085783
E844_146,-15.025828,5.3344216
E845_258,6.0040264,-3.398566
E846_155,-11.5050745,8.464272
E847_123,-16.430973,3.3083105
E848_363,5.7672815,-1.9269615
E849_143,-16.773577,2.1114533
E850_34,-15.701475,16.159807
E851_429,19.01201,-5.066031
E852_474,13.071685,-9.805344
E853_414,13.562028,-7.3897905
E854_181,-10.986851,2.6657786
E855_337,0.7335093,1.5637664
E856_164,-9.2187605,-0.28960964
E857_212,-4.3832664,-1.5749555
E858_451,14.7470875,-9.686209
E859_144,-16.205288,3.231668
E860_209,0.6692639,1.1939622
E861_45,-15.31821,15.393965
E862_477,13.11005,-8.636725
E863_189,-9.368008,1.1117955
E864_272,9.271642,-1.8828692
E865_271,-0.06978638,2.141166
E866_279,-3.779442,0.14985648
E867_239,-3.024515,-0.83808357
E868_228,-1.089938,3.3900628
E869_308,8.958751,-5.005934
E870_400,14.829937,-6.7077956
E871_333,5.0437512,-1.8904194
E872_434,14.128482,-8.911045
E873_382,13.590377,-6.7087817
E874_279,5.020401,-3.2459793
E875_492,15.077261,-7.5023313
E876_138,-14.688359,3.5578341
E877_361,9.669256,-3.9115827
E878_252,-8.870279,0.75631624
E879_231,-5.1159334,-0.11128202
E880_435,17.584637,-4.1702714
E881_369,12.018535,-4.454545
E882_43,-16.065811,14.821887
E883_296,2.5408337,0.29097548
E884_41,-15.920773,14.937566
E885_146,-17.427372,2.2440386
E886_70,-14.647606,12.720116
E887_102,-15.60317,8.762944
E888_283,6.5213323,-3.1392815
E889_141,-17.440084,1.8321763
E890_9,-21.42028,14.104616
E891_472,12.751704,-7.7148285
E892_325,7.9700933,-1.9594035
E893_361,5.3733926,-2.4184294
E894_227,-7.57011,-0.72234607
E895_277,5.6677914,0.44097713
E896_160,-15.392594,2.45737
E897_423,13.708516,-5.202543
E898_224,4.8878837,-2.4902086
E899_312,6.6127443,-1.7835171
E900_487,13.372706,-4.201388
E901_194,-10.637361,1.7360085
E902_477,15.1309185,-5.372004
E903_457,13.663687,-7.9672437
E904_407,16.891054,-6.4879494
E905_337,15.410826,-7.310131
E906_446,12.415816,-8.508412
E907_483,15.056628,-7.4877114
E908_326,3.0548623,-1.5356504
E909_181,-7.6932607,1.4307641
E910_29,-16.785667,14.560893
E911_410,11.37848,-8.984417
E912_179,-7.027393,-0.7104186
E913_451,14.55556,-5.73428
E914_325,6.8317213,-2.5172467
E915_282,8.396375,-1.5091934
E916_478,14.3481455,-4.72604
E917_151,-11.1218,0.7501895
E918_146,-18.405989,2.4404058
E919_383,14.258009,-7.5341845
E920_375,10.65907,-9.062014
E921_279,0.22544335,2.1012685
E922_323,-0.9633572,-1.1281358
E923_117,-16.809818,3.5334737
E924_123,-17.58261,2.4292367
E925_364,13.352694,-3.554729
E926_426,14.5187025,-7.834537
E927_492,13.350299,-9.169188
E928_226,-4.7778373,0.5288047
E929_313,2.8518467,-2.3049457
E930_234,-7.188474,1.1630248
E931_322,7.8166575,-4.7477202
E932_350,12.471093,-7.075411
E933_95,-14.458338,10.311521
E934_445,11.494442,-10.662525
E935_397,14.246672,-8.474428
E936_32,-16.792053,15.392055
E937_340,6.7023225,-3.080387
E938_196,-6.0245013,-1.6432716
E939_169,-8.556899,-0.13394488
E940_100,-15.272972,8.834585
E941_135,-14.964573,5.5143657
E942_185,-6.668483,0.036351252
E943_350,10.592273,-6.0943794
E944_104,-18.324982,2.519091
E945_44,-15.82449,14.169545
E946_5,-22.362719,13.726549
E947_323,7.325016,-1.5106089
E948_332,6.9822707,-2.4137523
E949_27,-17.152355,14.364508
E950_352,7.8044014,-4.1373267
E951_270,2.7267954,-2.5066717
E952_188,-7.2397547,-1.7624843
E953_329,5.5382304,-2.8944128
E954_52,-16.168022,14.285173
E955_497,13.73301,-8.804293
E956_145,-16.903734,2.1291668
E957_428,14.417786,-9.160855
E958_243,-10.863367,2.6001394
E959_190,-7.28546,1.3528954
E960_152,-11.962272,1.9122065
E961_210,-9.351518,1.126861
E962_302,4.8901243,-1.8592724
E963_405,11.989818,-9.594868
E964_317,9.249198,-3.5546641
E965_361,6.3399096,-2.2949543
E966_109,-16.223732,6.207184
E967_111,-18.087881,2.911737
E968_344,5.6209316,-2.384894
E969_295,6.131588,-0.59949
E970_350,3.7999022,-2.406942
E971_377,4.6467447,-3.406095
E972_223,4.202677,-0.7147677
E973_132,-12.399463,9.895552
E974_150,-15.981578,2.599661
E975_341,-3.5753684,0.5542054
E976_345,6.3307676,-2.3683212
E977_335,7.1606913,-3.0784652
E978_493,13.752684,-8.774629
E979_312,6.6275625,-3.4110892
E980_1,-22.82993,13.478954
E981_478,15.344276,-7.224587
E982_346,6.697057,-2.391185
E983_297,-0.23118225,1.6903666
E984_99,-16.463938,4.383801
E985_427,14.426329,-7.833482
E986_348,10.163809,-6.1744046
E987_214,-6.528651,-1.1560824
E988_97,-17.863005,2.804492
E989_263,5.778087,-2.7034993
E990_54,-15.752663,13.957051
E991_212,-11.853835,2.9521134
E992_244,-2.371361,0.29971164
E993_413,8.461246,-4.3604283
E994_286,0.81626254,0.58059704
E995_265,1.7445124,-3.4392314
E996_145,-18.297707,2.3318665
E997_428,9.757266,-5.101619
E998_416,8.89742,-5.729591
E999_349,15.734354,-4.4593678
E1000_298,5.234506,-5.0330467
E1001_56,-15.609917,14.934334
E1002_241,-2.1853814,-2.115677
E1003_333,3.2614834,-2.164024
E1004_431,14.171471,-6.8881125
E1005_333,6.933949,-2.7868555
E1006_169,-3.1547625,-0.07498731
E1007_132,-17.791674,3.0436609
E1008_184,-9.6637,1.440855
E1009_248,-0.6530252,-1.2255938
E1010_355,18.6581,-3.954129
E1011_271,1.4883981,-2.4776568
E1012_185,-6.707591,-1.5825832
E1013_298,6.4000278,-3.7433686
E1014_81,-14.915169,8.765077
E1015_284,5.8891273,-2.974521
E1016_499,16.342495,-4.7248664
E1017_141,-17.750889,2.2282867
E1018_373,16.147276,-5.5712247
E1019_447,15.498867,-6.641535
E1020_458,14.594569,-6.543251
E1021_49,-16.132736,13.422086
E1022_222,-7.920134,1.5752971
E1023_352,5.211599,-4.0215254
E1024_283,6.6565685,-2.8302524
E1025_471,14.879254,-5.6937346
E1026_467,14.563475,-7.3433785
E1027_491,13.921573,-4.2322407
E1028_32,-16.60246,14.697111
E1029_480,13.514592,-7.6747885
E1030_12,-20.752586,14.290493
E1031_341,5.3865337,-4.361906
E1032_78,-16.367895,9.688872
E1033_5,-22.332779,13.740709
E1034_16,-19.697866,14.478926
E1035_219,-10.496905,2.408991
E1036_473,17.373543,-10.525214
E1037_376,17.28917,-7.4749455
E1038_410,13.557954,-5.356319
E1039_259,0.7929988,1.3985215
E1040_466,17.987442,-4.9403553
E1041_403,16.23051,-6.7832627
E1042_173,-2.8151016,3.8178985
E1043_361,-0.74925625,2.1174142
E1044_55,-14.560676,15.072183
E1045_183,-9.513184,0.8836023
E1046_251,5.272818,-2.2566917
E1047_192,-4.797354,-1.2876923
E1048_172,-13.873167,2.7141445
E1049_301,10.931033,-7.082921
E1050_83,-13.53148,13.3437805
E1051_318,15.764264,-6.4529276
E1052_196,-10.662568,3.0594873
E1053_224,-9.171909,1.5229433
E1054_131,-11.823676,10.045763
E1055_292,7.9238467,-2.0070422
E1056_344,1.0710617,1.5273898
E1057_355,15.000562,-8.873894
E1058_294,5.7522316,-5.665726
E1059_195,-9.964454,1.1947072
E1060_405,1.4271052,1.3100601
E1061_401,14.82151,-6.1398478
E1062_16,-20.026169,14.411536
E1063_226,-4.9764433,-0.22164817
E1064_308,5.9333057,-3.190402
E1065_397,13.330799,-3.4958565
E1066_31,-16.202429,15.117883
E1067_411,8.279359,-7.679033
E1068_185,-8.620315,0.2799612
E1069_73,-15.075517,11.015085
E1070_433,12.113503,-3.854139
E1071_457,15.598192,-5.1491537
E1072_74,-16.343906,8.384124
E1073_113,-16.961226,3.3225398
E1074_347,15.11287,-7.7146993
E1075_47,-16.006268,14.238827
E1076_74,-14.838047,13.176811
E1077_143,-14.280305,3.50425
E1078_75,-16.764315,6.3384976
E1079_7,-22.00696,13.885438
E1080_221,-5.734809,-0.68289185
E1081_307,7.908987,-1.2322758
E1082_142,-3.5897844,5.16351
E1083_468,15.262995,-8.974339
E1084_349,8.628658,-2.9524474
E1085_355,8.037948,-3.9739788
E1086_273,3.140715,0.81143224
E1087_211,-9.571067,2.431707
E1088_438,11.572951,-3.24052
E1089_172,-16.208672,1.9819076
E1090_346,13.910189,-7.2051706
E1091_90,-16.718678,5.550595
E1092_282,-0.085800685,2.0661285
E1093_298,2.3878975,-3.5260482
E1094_11,-20.935242,14.246148
E1095_273,1.0861137,1.6913294
E1096_308,5.905965,-0.64429206
E1097_328,1.7779171,-2.923268
E1098_246,-5.2421274,-0.09412863
E1099_190,-10.514381,2.110718
E1100_219,8.25207,-1.9956714
E1101_352,13.709549,-6.664081
E1102_373,13.046994,-8.930584
E1103_219,-5.0512033,0.37044048
E1104_155,-11.097538,2.9771116
E1105_482,14.051497,-5.802876
E1106_376,5.7705164,-1.4000684
E1107_403,13.582462,-9.903521
E1108_32,-16.579527,14.871768
E1109_275,7.760167,-1.3646145
E1110_334,16.816135,-6.310786
E1111_258,2.9199677,-0.60925627
E1112_317,10.851765,-6.126771
E1113_156,-17.412119,1.7987547
E1114_232,4.642608,-1.8656234
E1115_277,-6.9455433,-1.61196
E1116_463,16.494284,-5.9938083
E1117_478,15.792558,-5.5415215
E1118_25,-17.809618,14.064238
E1119_293,-4.924059,-0.31580752
E1120_433,12.679442,-6.1062326
E1121_35,-16.139147,14.684438
E1122_265,-7.0487366,-1.4959939
E1123_72,-16.442537,12.495027
E1124_440,14.713494,-10.030473
E1125_70,-15.793984,14.16792
E1126_422,14.909474,-7.8938837
E1127_477,18.444218,-4.5496454
E1128_398,13.381017,-5.7691016
E1129_460,15.657787,-5.358188
E1130_468,13.99186,-6.3570914
E1131_306,1.656153,-3.6550424
E1132_299,5.0836263,-3.4340239
E1133_185,-3.6765583,1.6554835
E1134_474,10.467781,-4.9262958
E1135_13,-20.446682,14.367688
E1136_32,-16.488363,13.887242
E1137_192,-7.1010494,-1.581049
E1138_393,15.675254,-10.79025
E1139_433,15.189685,-8.708111
E1140_251,-0.62502414,-1.9457856
E1141_150,-3.5735373,4.6634326
E1142_324,7.0608225,-4.461951
E1143_412,17.11388,-5.7583494
E1144_287,4.6603312,-4.1710515
E1145_440,11.223635,-7.273975
E1146_324,14.9499,-4.1024485
E1147_157,-17.149866,1.7935084
E1148_268,7.0352283,-2.5547564
E1149_269,7.0935025,-4.959224
E1150_412,13.610928,-6.297149
E1151_227,-0.37173456,2.3686533
E1152_272,3.0982034,-3.2774012
E1153_380,17.824966,-7.986497
E1154_239,-9.894302,2.2335327
E1155_288,-2.6424918,0.14299467
E1156_208,-1.0944704,1.9636213
E1157_329,10.878282,-1.7841125
E1158_351,5.2100687,-4.643687
E1159_318,11.015849,-5.6989822
E1160_420,16.988232,-6.944059
E1161_196,-1.7809434,0.9144033
E1162_77,-16.439257,6.277276
E1163_35,-16.014257,14.221945
E1164_392,15.340268,-8.263606
E1165_20,-18.63153,14.584886
E1166_343,6.6091733,-0.8386
E1167_288,-0.3033701,1.901759
E1168_74,-15.742278,8.368815
E1169_342,14.629142,-6.805478
E1170_61,-15.185197,13.386227
E1171_296,0.043062337,1.9003295
E1172_498,14.952309,-6.0704613
E1173_56,-15.707311,14.817469
E1174_143,-14.307536,7.089891
E1175_434,16.229925,-9.00152
E1176_464,14.040008,-7.206534
E1177_301,9.426128,-5.8874545
E1178_327,1.5638276,-2.6704414
E1179_173,-15.15015,2.922234
E1180_16,-19.764992,14.461507
E1181_460,13.006383,-7.169656
E1182_95,-16.674372,4.7920823
E1183_124,-12.952622,9.333218
E1184_409,12.877471,-4.0513043
E1185_16,-19.717514,14.48162
E1186_397,13.403819,-7.5675845
E1187_216,-10.042685,1.4393708
E1188_36,-15.779744,15.424284
E1189_173,-15.5602255,2.3423154
E1190_241,-6.4566445,-1.6401098
E1191_62,-15.998417,13.338153
E1192_437,6.941333,-4.099789
E1193_334,7.3706083,-2.438386
E1194_397,16.396658,-6.650187
E1195_444,13.413879,-3.8044171
E1196_88,-14.439835,8.564175
E1197_457,16.793018,-7.825599
E1198_97,-12.454431,10.487565
E1199_395,16.063702,-6.803671
E1200_256,-7.14678,-1.2872783
E1201_72,-14.889628,13.672461
E1202_357,11.469935,-5.5371304
E1203_161,-16.743488,2.1003335
E1204_224,5.7474384,-1.2371646
E1205_312,2.736694,-3.2765365
E1206_239,-3.8484862,-0.5774286
E1207_465,13.261158,-8.567208
E1208_287,7.3487124,-4.260404
E1209_470,17.35012,-5.6582813
E1210_325,3.7374015,-4.388125
E1211_375,12.510336,-4.009366
E1212_244,-4.909554,-1.9981195
E1213_66,-15.383013,10.936015
E1214_152,-16.47549,2.5667849
E1215_147,-17.69759,1.8905839
E1216_207,-2.7880604,2.0629728
E1217_496,14.135061,-5.4202085
E1218_221,-6.738673,-0.5310799
E1219_113,-16.13851,7.8943496
E1220_35,-15.423902,15.28089
E1221_375,8.34444,-5.251801
E1222_173,-3.2914016,4.8167667
E1223_312,3.9240513,-0.7429377
E1224_47,-15.777177,14.417073
E1225_389,15.713375,-10.858458
E1226_129,-16.930046,1.6143636
E1227_13,-20.544167,14.329355
E1228_33,-16.642813,14.878123
E1229_336,14.567162,-7.671689
E1230_426,16.150288,-8.683096
E1231_496,14.093486,-8.341955
E1232_227,-7.4055843,-0.66961926
E1233_478,15.862666,-5.64929
E1234_411,12.748683,-4.7173543
E1235_450,13.002607,-4.603066
E1236_13,-20.615072,14.315216
E1237_299,4.1860056,-3.89729
E1238_111,-12.803704,7.100334
E1239_366,16.564407,-2.8120916
E1240_388,13.227548,-9.042385
E1241_177,-11.4579525,2.7899082
E1242_395,14.77913,-9.685282
E1243_154,-8.725338,-0.38840723
E1244_66,-15.597158,13.3866205
E1245_47,-16.023146,14.5540695
E1246_315,9.120306,-6.329644
E1247_398,13.520776,-6.2675743
E1248_163,-7.390402,-1.2772796
E1249_425,15.347922,-5.786118
E1250_226,7.199164,-5.8364453
E1251_407,5.5134325,-2.301139
E1252_368,8.276324,-1.3494964
E1253_460,15.740314,-6.649746
E1254_301,-6.2249527,-0.94620055
E1255_186,-5.0042996,-0.5230761
E1256_88,-15.981733,6.506972
E1257_228,2.1922479,-2.8184035
E1258_269,-3.2701387,0.29943302
E1259_229,-6.611669,1.4546305
E1260_183,-15.846614,2.0519109
E1261_347,8.943763,-4.7730675
E1262_433,13.04822,-7.9982934
E1263_47,-15.889838,14.3747425
E1264_59,-16.342178,12.384894
E1265_443,13.455524,-6.288347
E1266_432,14.31919,-5.8992033
E1267_201,-9.656644,1.6646327
E1268_459,15.639986,-7.7079425
E1269_417,18.048733,-6.2733164
E1270_198,-7.160894,-0.7819201
E1271_222,-1.4764274,1.0159594
E1272_210,-5.377261,1.1609079
E1273_434,10.565752,-7.6144423
E1274_473,13.44018,-7.656215
E1275_205,-3.146201,4.7471614
E1276_16,-19.911638,14.428988
E1277_361,10.638568,-4.962278
E1278_411,14.282083,-8.239779
E1279_237,3.459431,-2.6176875
E1280_499,18.102026,-9.200401
E1281_105,-14.722789,5.565394
E1282_423,11.283082,-4.1404557
E1283_175,-2.8862364,4.3213196
E1284_258,-0.09148099,1.7671261
E1285_464,15.51271,-6.382354
E1286_438,17.574673,-3.9499419
E1287_210,-4.4691386,-1.8557522
E1288_352,7.1013236,-4.893115
E1289_89,-15.6672945,6.0217276
E1290_122,-12.19914,10.026601
E1291_190,-7.061496,-0.08430603
E1292_80,-13.16553,10.971814
E1293_39,-16.113167,14.566681
E1294_395,13.954093,-7.187821
E1295_478,15.184507,-9.87563
E1296_112,-18.088726,2.0863633
E1297_198,-0.78929037,2.7235863
E1298_216,-10.669909,3.0317135
E1299_180,-8.102554,-0.5727022
E1300_132,-11.906441,10.239848
E1301_253,-0.11819246,1.7299584
E1302_371,12.977705,-6.5111203
E1303_279,6.6401114,-3.9824069
E1304_470,18.72497,-7.3089147
E1305_46,-16.30477,14.503692
E1306_324,6.0852575,-4.647897
E1307_266,-8.533752,1.9074782
E1308_458,17.266052,-8.566849
E1309_216,-5.462599,-1.4618617
E1310_445,16.120682,-8.331142
E1311_49,-16.144896,13.68914
E1312_361,5.3859754,-4.941667
E1313_458,14.444566,-5.330605
E1314_445,15.302315,-6.881826
E1315_112,-17.542156,2.5255866
E1316_499,15.608306,-8.422468
E1317_396,15.982156,-5.6505837
E1318_66,-14.652675,13.510301
E1319_177,-3.4895794,4.9641194
E1320_313,7.4867663,-3.0155265
E1321_406,13.431869,-7.304019
E1322_216,-8.111772,1.7824261
E1323_73,-16.30138,9.725839
E1324_42,-16.046476,14.95228
E1325_84,-14.099068,12.617159
E1326_26,-17.265142,14.768347
E1327_323,4.481748,-3.5752616
E1328_381,6.6270633,-2.401894
E1329_193,-6.8281417,-1.7697339
E1330_49,-15.944878,15.192063
E1331_242,-5.5788474,-1.6734498
E1332_461,13.613485,-3.2086458
E1333_18,-19.372622,14.431994
E1334_363,14.072776,-4.140831
E1335_353,5.526949,-3.0602264
E1336_292,-3.5703826,-0.41738197
E1337_280,0.015420649,1.5584242
E1338_71,-16.406006,8.167823
E1339_360,9.333435,-8.067391
E1340_125,-16.413845,3.6867816
E1341_483,17.055746,-5.863843
E1342_117,-16.517906,6.295409
E1343_477,16.786148,-4.2207246
E1344_96,-14.722192,10.126511
E1345_491,13.960444,-6.7161856
E1346_378,12.197578,-7.462641
E1347_172,-11.484397,0.9604758
E1348_86,-14.6474285,9.960679
E1349_276,0.93143314,1.42563
E1350_14,-20.349398,14.373842
E1351_241,-2.4747562,-0.35099778
E1352_459,15.853281,-3.8017578
E1353_499,14.291209,-8.864038
E1354_72,-13.460959,13.30503
E1355_188,-8.06586,0.6400031
E1356_53,-14.864574,14.894335
E1357_423,15.468905,-6.590015
E1358_261,-0.024806522,1.2091196
E1359_346,8.779601,-3.5606284
E1360_5,-22.38635,13.714459
E1361_93,-15.832337,4.4274535
E1362_198,-11.409513,8.679984
E1363_293,9.744266,-4.914022
E1364_91,-13.95885,11.319552
E1365_40,-16.011951,14.942616
E1366_93,-13.1101465,11.18551
E1367_407,15.201525,-5.769614
E1368_446,14.389647,-6.123663
E1369_139,-15.576527,7.413677
E1370_467,18.935476,-9.051424
E1371_314,8.464088,-3.430539
E1372_312,13.872691,-3.6207778
E1373_131,-16.368229,6.0966454
E1374_16,-19.712448,14.463377
E1375_344,2.1137688,-1.4694982
E1376_440,18.678556,-8.650455
E1377_439,17.806725,-5.3620057
E1378_389,16.823517,-6.4707956
E1379_121,-17.308378,2.1494687
E1380_63,-16.131557,8.576444
E1381_247,-6.988356,-1.507225
E1382_202,-3.595394,-0.037541352
E1383_275,9.5865135,-1.0814841
E1384_280,8.218,-2.113985
E1385_63,-15.429752,13.878262
E1386_239,-2.425679,0.44732222
E1387_466,11.860472,-4.0658402
E1388_75,-16.181664,8.280287
E1389_186,-5.720834,-0.32228908
E1390_314,1.9825104,0.8200455
E1391_186,-1.9148428,3.6007676
E1392_489,14.82555,-8.90781
E1393_13,-20.353123,14.385531
E1394_149,-17.327536,1.9552472
E1395_191,-7.201301,-1.110654
E1396_331,8.374636,-0.97048837
E1397_190,-0.5457427,1.41285
E1398_97,-17.777918,3.139902
E1399_79,-16.05974,10.271837
E1400_314,2.450311,-3.3288536
E1401_344,4.453229,-3.385047
E1402_89,-17.560175,3.8794148
E1403_236,7.0488,-1.4462563
E1404_31,-16.632345,14.199112
E1405_402,18.079412,-2.6742747
E1406_164,-0.10095228,2.2210214
E1407_114,-15.781939,4.1823072
E1408_205,-6.834419,-1.8951007
E1409_232,-5.4955306,0.48862714
E1410_50,-16.042072,14.401282
E1411_66,-16.113377,10.808866
E1412_260,1.4439671,0.79493445
E1413_121,-16.775925,1.8290217
E1414_397,7.6335726,-0.57419103
E1415_238,0.25939393,1.3102715
E1416_465,13.102342,-5.064141
E1417_174,-11.260677,2.6751897
E1418_355,6.5667357,-1.961807
E1419_211,-4.730184,0.037739698
E1420_445,17.827883,-7.800531
E1421_431,16.248293,-5.8580055
E1422_88,-17.880507,3.6555228
E1423_392,7.083578,-3.909855
E1424_499,13.837616,-6.965561
E1425_110,-17.756178,2.6977084
E1426_206,3.1283202,0.7547723
E1427_178,-8.97564,-0.39423975
E1428_327,0.27428856,-2.7112558
E1429_484,14.661977,-8.284773
E1430_411,14.889967,-7.939059
E1431_198,-6.4188657,-0.9901519
E1432_65,-15.88915,10.192024
E1433_240,6.8755865,-1.6070642
E1434_307,7.3379803,-4.154024
E1435_189,-12.235488,2.1679838
E1436_496,14.143783,-10.670183
E1437_434,16.716797,-6.3377147
E1438_12,-20.777658,14.28254
E1439_84,-16.551874,7.5009904
E1440_349,10.645505,-3.5914538
E1441_75,-14.693587,11.2014885
E1442_1,-22.838295,13.47415
E1443_178,-6.210215,-0.91694707
E1444_268,2.4083915,-2.2347775
E1445_406,16.700665,-6.396178
E1446_5,-22.365234,13.725042
E1447_439,15.079536,-8.5209675
E1448_178,-11.739893,3.104386
E1449_403,15.506922,-6.430879
E1450_479,15.654092,-5.78202
E1451_367,13.448288,-9.084797
E1452_40,-15.85492,14.615932
E1453_294,8.03165,-5.4011416
E1454_167,-15.686946,2.4464955
E1455_62,-16.091162,13.94047
E1456_259,1.2630123,-2.7450223
E1457_166,-8.841146,-0.18673773
E1458_396,13.442908,-9.470762
E1459_230,-10.415738,2.9408548
E1460_45,-16.101128,14.485145
E1461_249,-10.368169,2.8665748
E1462_108,-12.570491,10.462558
E1463_318,9.012677,-4.351743
E1464_396,17.658579,-8.897918
E1465_403,8.00853,-4.55816
E1466_184,-5.8832273,-1.5818006
E1467_339,3.7969759,0.5973973
E1468_292,6.752824,-1.3151041
E1469_327,17.93431,-8.855233
E1470_398,12.93591,-5.9143915
E1471_56,-15.644474,14.477282
E1472_219,-0.5743693,2.8280275
E1473_439,15.963027,-8.5973215
E1474_366,13.887642,-8.595325
E1475_226,-6.4792733,0.27987435
E1476_432,16.497236,-6.1228876
E1477_226,-5.5607862,-0.3313599
E1478_5,-22.371721,13.721082
E1479_158,-2.9719796,4.5806766
E1480_358,13.293842,-10.25072
E1481_358,12.738294,-9.798378
E1482_483,13.461494,-8.152887
E1483_232,-6.2599916,1.1860418
E1484_415,8.334398,-3.4777799
E1485_163,-6.7660127,-1.0968177
E1486_105,-13.283949,10.161128
E1487_413,8.840333,-4.3692846
E1488_28,-16.578733,14.916856
E1489_192,-11.360708,2.9602234
E1490_209,0.0079571195,1.809653
E1491_88,-18.161142,3.455553
E1492_24,-17.596752,14.542382
E1493_90,-16.26557,4.7959213
E1494_373,16.422846,-6.7207265
E1495_285,-3.0637114,-0.16797194
E1496_81,-13.686982,11.890216
E1497_175,-2.381376,4.1321545
E1498_439,15.125098,-5.0107684
E1499_484,14.735216,-5.3240957
E1500_243,-4.639961,-0.6144223
E1501_234,1.6549318,-3.1540537
E1502_369,6.6506453,-2.781222
E1503_437,16.234453,-3.6745117
E1504_307,14.563597,-1.8586137
E1505_487,17.372202,-6.8325305
E1506_282,6.746943,-2.1249115
E1507_325,1.4508982,1.169021
E1508_94,-12.960473,11.049331
E1509_245,-0.374543,2.3143728
E1510_235,0.20556948,1.8189754
E1511_33,-16.439756,14.631172
E1512_452,14.098019,-8.6873045
E1513_475,15.036124,-2.7831976
E1514_162,-8.838005,0.13780865
E1515_90,-14.572452,8.699441
E1516_164,-11.723096,3.1035857
E1517_195,-4.3849425,-1.5146089
E1518_476,14.027167,-5.308346
