Gene,CB_Exc,HB_Exc,Tel_Exc,MB_Inh,Purkinje
NR5A2,0.0003475152658491784,0.0010997197488381992,0.002915576898340694,0.00043074272352470615,0.000608405353967115
POU4F1,0.0006950305316983568,0.017382666997765087,0.001715045234318055,0.0034151744508030277,0.02754984243861346
LHX2,0.0036737328104056,0.013338536308489126,0.20700595978218925,0.010122454002830595,0.0030264266325543666
ZBTB7C,0.013056644988333416,0.006917591968498351,0.009218368134459547,0.006768814226816812,0.004336838164175845
TCF7L2,0.22494166708037533,0.0562276065131789,0.06032671611713759,0.1145160297827826,0.02177779164456647
LHX9,0.002035446557116616,0.0029798857710454435,0.019165630493504265,0.007414928312103871,0.0009360082368724845
ZFHX3,0.032368564761952046,0.10770158572492816,0.09870085323500408,0.947357085717802,0.08144831674518736
LMX1B,0.0002482251898922703,0.007024016460321402,0.0005145135702954165,0.002830595040305212,0.0036192318492402733
LHX6,0.00029787022787072434,0.0004966476285075739,0.0024439394589032284,0.0009230201218386561,0.00020280178465570498
ARX,0.0002482251898922703,0.004576253148391217,0.023710500364447114,0.017998892375853795,0.001060809335122149
DLX2,0.0003475152658491784,0.0010642449182305155,0.005831153796681388,0.008184111746969418,0.0003120027456241615
DLX5,0.00014893511393536217,0.0004966476285075739,0.005230887964670068,0.004092055873484709,0.00017160151009328883
DLX1,4.964503797845405e-05,0.004363404164745113,0.004802126656090555,0.011137776136853116,0.00015600137281208075
DLX6,0.0001985801519138162,0.0005675972897229416,0.0017579213651760066,0.0038459171743277336,0.00010920096096845653
RARB,0.12833242317430374,0.1921316825712157,0.02829824636624791,0.06138083810227063,0.061682942809896724
BCL11B,0.02497145410316239,0.1006066196033914,0.7090854521287999,0.22669374192357394,0.12913793641384044
SHOX2,0.0006950305316983568,0.006314519848167725,0.01119067015392531,0.04987385391668205,0.0026052229259617486
PRDM13,0.0008439656456337189,0.0005675972897229416,0.0007717703554431248,0.00030767337394621867,0.011029297057814108
FOXN2,0.1163679690214963,0.1300152541771613,0.2593577155597479,0.05959633253338256,0.0892483853857914
LMX1A,0.022439557166261233,0.006066196033913938,0.003087081421772499,0.005445818718848071,0.004305637889613428
ZNF385B,0.16710519783547634,0.03891588917662918,0.006817304806414269,0.031567288166882035,0.13553399269913574
PCBP3,0.6713994936206126,0.1331015644400298,0.01564978776315225,0.02092178942834287,0.009718885526192631
HIVEP3,0.7150374820036738,0.13930965979637447,0.28049564807271793,0.3051812196172543,0.395260678293969
HOXA3,0.0013404160254182594,0.2589307886054844,0.0005573897011533679,0.0010153221340225217,0.0032448285544912797
NFIX,0.07918383557563421,0.7457164142041222,0.6102988466320799,0.011476216848193957,0.02574022651399332
HES6,0.24633867844908902,0.288374898009862,0.38134030785061956,0.04953541320534121,0.047627219119528254
TSHZ1,0.05585066772576081,0.48554400652736884,0.034815418256656516,0.07221094086517753,0.021824592056410096
CASZ1,0.02303529762200268,0.07201390613359822,0.0033443382069202076,0.00658421020244908,0.0030888271816791987
DACH2,0.17897036191232688,0.8337649437723935,0.06933070359730738,0.04085902406005784,0.059732925649745715
BARHL1,0.09353125155140744,0.34368015892724113,0.0014149123183123955,0.003476709125592271,0.0021372188075255063
NHLH1,0.036290522762249915,0.24552130263577993,0.0451485657934228,0.0035997784751707587,0.03907834388942623
HOXB3,0.0030779923546641512,0.7740962786902692,0.0019294258886078121,0.0017845055688880684,0.007644067267791956
ZMAT4,0.5219182842674874,0.26552910709851363,0.03631608283668482,0.210171681742662,0.025241022120994664
MYT1L,0.5015638186963213,0.8103870304019298,0.7174034215152425,0.9595409513260722,0.9813734360862375
DPF3,0.21918284267487465,0.28901344496080034,0.016378681987737426,0.023413943757307244,0.10030888271816792
SATB2,0.14670108722633174,0.07832842598176594,0.40655147279509496,0.0060919328041351304,0.011200898567907397
NEUROD6,0.014893511393536216,0.025080705239632482,0.4321913990481499,0.0024921543289643713,0.01684814826370472
NEUROD2,0.02670903043240828,0.1174926389726489,0.2732924580885821,0.0013229955079687404,0.03405509968487723
EOMES,0.010822618279302984,0.0011706694100535669,0.3198130600694593,0.0005230447357085718,0.008845277838444979
ESR2,0.05321948071290274,0.031927347546915466,0.1647300947562492,0.04193588086886961,0.023025802627063118
NEUROG1,0.00029787022787072434,0.00046117279789989,0.027183466963941173,0.0005538120731031936,0.0008580075504664441
EMX1,0.00014893511393536217,0.0001418993224307354,0.05946919349997856,0.00024613869915697496,0.0007020061776543634
INSM1,0.2320905525492727,0.18705878179431693,0.15242464520001714,0.0842717371238693,0.04302517862157187
CREB3L2,0.024772873951248574,0.0324949448366384,0.0124340779488059,0.011322380161220847,0.025537424729337618
SOX10,0.00044680534180608646,0.001631842207953457,0.001029027140590833,0.0010153221340225217,0.0008112071386228199
NKX2-2,9.92900759569081e-05,0.0012416190712689348,0.00030013291600565966,0.004738169958771768,0.0002496021964993292
