Name,Coefficient,Coefficient_std_error,Coefficient_P_value,Phenotype
Schwl_1,-5.39479191495545e-08,1.6099665663356478e-07,0.6312203465353566,ALC
PreOPC_4,-1.3261582872549106e-07,3.7144209151291e-07,0.6394651841640298,ALC
Neur_CB_GNP_IPC_4,-1.9797323328111893e-08,5.358365565005461e-08,0.6441096859375924,ALC
End_9,-1.8673531778210632e-08,4.53455690541486e-08,0.6597588195451238,ALC
End_6,-2.3193016601286693e-08,5.1773176120678187e-08,0.6729138787396223,ALC
End_8,-2.3224827230277195e-08,5.171277134310057e-08,0.6733245752780637,ALC
Gbl_HB_5,-3.763151695662105e-08,7.039099333281814e-08,0.7035391749096264,ALC
Gbl_late,-1.907529827155305e-07,3.518774240315982e-07,0.7061254168893251,ALC
End_2,-2.9878121129199014e-08,4.8003340140221976e-08,0.7331663267268587,ALC
Neur_GABA_2,-1.6510889627478233e-07,2.527423093593757e-07,0.7432087933192401,ALC
VLMC_MGP_2,-6.595110306920093e-08,9.850073665644385e-08,0.7484274406616318,ALC
Neur_DRG_1,-8.601638923575211e-08,1.2324009974483757e-07,0.757398208100645,ALC
Rgl_MB_1,-6.10173194594251e-08,7.998764523803653e-08,0.7772188891519098,ALC
PreOPC_3,-1.4454373941930678e-07,1.8660975019853186e-07,0.7807053621686376,ALC
End_early_1,-7.795456781984499e-08,1.000711318741824e-07,0.7820076587766178,ALC
Rgl_MB_2,-5.6915412249530496e-08,7.185472981097147e-08,0.7858458969608675,ALC
Gbl_MB,-2.438278308786653e-07,3.073380409909819e-07,0.786214166763989,ALC
T_Cell_immature,-9.6549218616384e-08,1.0914379236056849e-07,0.8118153288271379,ALC
Gbl_HB_1,-5.63583029997948e-08,6.008622992330887e-08,0.8258667587267856,ALC
Rgl_Tel_1,-1.4086949014983988e-07,1.4955218261280913e-07,0.8268888462330974,ALC
Gbl_CB_VZ,-6.06768194206525e-08,6.320247913602051e-08,0.8314821051653487,ALC
VLMC_MGP_1,-1.2078891548408922e-07,1.2399690177630136e-07,0.8350036289739258,ALC
Gbl_HB_2,-6.645853937355366e-08,6.608046782603097e-08,0.8427251924893765,ALC
Gbl_CB_1,-9.379732485975933e-08,9.062871858695478e-08,0.8496567870123508,ALC
Rgl_CB_2,-6.550247996334925e-08,6.2100395551034e-08,0.854237850942207,ALC
Immune_uncertain,-7.395849705689447e-08,5.7908060102859344e-08,0.8992290647172876,ALC
Mic_active_1,-5.4164136203130874e-08,4.23934590516634e-08,0.8993141231906197,ALC
Mic_2,-5.4179144058318514e-08,4.214326836483288e-08,0.9007076501072461,ALC
End_early_2,-2.646116191519464e-07,2.035983761795352e-07,0.9031437243056988,ALC
Neur_Tel_Glut_PCNA,-1.6880439626479728e-07,1.2166801174849534e-07,0.9173428387432974,ALC
Mic_6,-6.837659166291026e-08,4.853807854389541e-08,0.9205411010466596,ALC
VLMC_SLC6A13_2,-9.714754111470318e-08,6.609180096823592e-08,0.9292039466846276,ALC
Mic_3,-6.275951286580819e-08,4.152476727406988e-08,0.9346535867764496,ALC
Mic_active_2,-6.84588546919668e-08,4.415137730168446e-08,0.9394950466816184,ALC
Mic_1,-6.66651271855789e-08,4.296310441997527e-08,0.9396309773244704,ALC
Mic_dividing,-7.040535204635407e-08,4.214284458895084e-08,0.9526031984220796,ALC
Floor_plate,-1.0700913276503409e-07,6.302959691491405e-08,0.9552234723104364,ALC
Mic_4,-8.062867439854382e-08,4.699761693685568e-08,0.9568815087999196,ALC
Mic_5,-7.952770105590339e-08,4.603481305575756e-08,0.9579660394088196,ALC
PVM,-9.513146413181776e-08,5.3364859585664176e-08,0.9626792637730516,ALC
Neur_Glut_1,-3.841949081935711e-07,2.094861344601284e-07,0.9666720596302,ALC
Gbl_HB_3,-1.633249402867774e-07,8.670739780538249e-08,0.970192701626565,ALC
Roof_plate,-1.3360940984374973e-07,5.204694824435582e-08,0.994872260005272,ALC
VLMC_SLC6A13_1,-5.734241112554165e-07,2.098767495526333e-07,0.99685430108338,ALC
Neur_CB_GABA_1,3.93122689955213e-06,1.0673981266032214e-06,0.0001152527495566,ADHD
Neur_Purk_NBL_1,9.970253245886698e-07,2.922043660902869e-07,0.000322343314267,ADHD
Neur_Gly_2,1.5067240404905418e-06,4.674319994791935e-07,0.0006333749423643,ADHD
Neur_Purk_prog,7.990761872724577e-07,2.5261443537727385e-07,0.0007801596090249,ADHD
Neur_Tel_Glut_NBL_2,1.014020293881391e-06,3.264798439653273e-07,0.0009484399689395,ADHD
Neur_Purk_1,7.064538832352957e-07,2.467234698351887e-07,0.0020959835000728,ADHD
Neur_Purk_NBL_2,8.053361337300934e-07,2.9194902090493184e-07,0.0029035247139284,ADHD
Neur_Tel_Glut_NBL_1,1.2612764607744785e-06,4.664073994081319e-07,0.003423065087991,ADHD
Neur_Tel_Glut_SATB2_2,6.981072822973853e-07,2.79049895932116e-07,0.0061794202371473,ADHD
Neur_Purk_6,5.191163846483605e-07,2.157244937186566e-07,0.0080556174900696,ADHD
Neur_MB_Glut_NBL_2,8.92051527511987e-07,3.7961658004973633e-07,0.0093898571810783,ADHD
Neur_MB_Glut,8.620928453531441e-07,3.800248196391845e-07,0.0116488504934929,ADHD
Neur_MB_GABA_TFAP2B,7.667080486522763e-07,3.400558097607871e-07,0.0120775407701888,ADHD
Neur_Purk_4,4.645327059970544e-07,2.1489448564207573e-07,0.0153214979542125,ADHD
Neur_MB_Glut_NBL_1,6.587526413535848e-07,3.136273816527673e-07,0.0178454769063715,ADHD
Neur_Int_LGE_CGE,7.717572929842138e-07,3.731437162887441e-07,0.0193079075468962,ADHD
Neur_Tel_Glut_SATB2_1,7.208653482286846e-07,3.488143739603005e-07,0.0193851784101824,ADHD
Neur_MB_GABA_TAL2,6.576420936497118e-07,3.2314408081245145e-07,0.0209186043638742,ADHD
Neur_Purk_5,5.003743226548588e-07,2.604729122913549e-07,0.0273644360832445,ADHD
Neur_MB_GABA_1,5.412171461261509e-07,2.888470020534902e-07,0.0304848143506203,ADHD
Neur_HB_Glut,7.963258820908926e-07,4.271581824970444e-07,0.031143920107307,ADHD
Neur_Purk_2,4.570755217278517e-07,2.4707308458464826e-07,0.0321595996920164,ADHD
Neur_Int_MGE,7.469217482149143e-07,4.097591679907962e-07,0.0341644891694013,ADHD
Neur_Purk_3,4.195018194157867e-07,2.4142021345968577e-07,0.0411369875615836,ADHD
Gbl_General_2,1.0504316152408902e-06,6.365316971380586e-07,0.049446680812354,ADHD
Neur_Gly_3,6.54260806155269e-07,3.969733706036461e-07,0.0496637519600554,ADHD
Neur_Glut_1,1.438801636263892e-06,9.238353418561766e-07,0.0596851437823311,ADHD
VZ_prog,4.971266275403291e-07,3.300867607714868e-07,0.0660273787214577,ADHD
Neur_HB_GABA_1,6.349998897371833e-07,4.422014960625839e-07,0.0755016399326939,ADHD
PreOPC_1,9.666273404046446e-07,6.808102052019777e-07,0.077830174837999,ADHD
Neur_CB_GNP_IPC_1,2.5969475761406894e-07,1.911374040059873e-07,0.0871238490081887,ADHD
Neur_GABA_2,1.6324899844109856e-06,1.2070856918346349e-06,0.0881200799067363,ADHD
Neur_MB_GABA_2,4.291681855401422e-07,3.344658553952437e-07,0.0997206427085666,ADHD
Neur_DRG_2,8.842092381201826e-07,6.993305617426866e-07,0.1030494855141119,ADHD
Neur_SER,6.917344848249119e-07,5.716299222492164e-07,0.1131185447172177,ADHD
PreOPC_2,6.596503716009999e-07,5.671214970555309e-07,0.1223832506205357,ADHD
Neur_DA,5.108672778889757e-07,4.410318799175875e-07,0.1233615423720465,ADHD
Neur_Gly_1,1.963046850391368e-06,1.7066076953254866e-06,0.125017883565894,ADHD
Neur_HB_NBL,6.766804732066537e-07,6.173881899445377e-07,0.1365312298443631,ADHD
Neur_HB_Glut_NBL_4,2.074536772389366e-07,1.907362237715821e-07,0.1383754917931299,ADHD
Neur_CB_NBL_1,2.320961454551941e-07,2.3238263580049619e-07,0.1589537487297842,ADHD
Neur_MB_GABA_IPC,8.210075369272277e-07,8.281237807702301e-07,0.1607434936988234,ADHD
OPC_3,4.962027093457984e-07,5.045605063632308e-07,0.1626965749587981,ADHD
Neur_Gly_6,6.518126268491689e-07,6.810144321497624e-07,0.1692533103002616,ADHD
Neur_Tel_Glut_PCNA,5.804420766012867e-07,6.152059817576085e-07,0.1727145884967912,ADHD
Neur_Gly_8,1.1344838666557865e-06,1.2048428005755031e-06,0.1731979089961143,ADHD
Gbl_General_1,2.900445358422932e-07,3.174058182982991e-07,0.1804117190840434,ADHD
Gbl_CB_1,4.407572143999607e-07,4.862273748579881e-07,0.1823399308929134,ADHD
Neur_GABA_3,5.214787956258846e-07,6.264376871240552e-07,0.2025771601599644,ADHD
Gbl_late,1.7497031129175184e-06,2.1601224824334987e-06,0.2089695687553519,ADHD
Neur_CB_GNP_IPC_3,1.5046670586772324e-07,1.8844481697774888e-07,0.2123001709591618,ADHD
Neur_Gly_4,5.173335297103162e-07,6.5509610193409e-07,0.2148496507594745,ADHD
OPC_2,4.178203468575542e-07,5.340368787327059e-07,0.216995326465176,ADHD
Gbl_MB,1.009735121977726e-06,1.3198779861071548e-06,0.2221293518343376,ADHD
Gbl_CB_VZ,2.153931889771291e-07,2.846273278151311e-07,0.2245982911979183,ADHD
Mic_dividing,1.4323779568360265e-07,1.9530019175707152e-07,0.2316500142497747,ADHD
End_early_2,7.176146904599144e-07,1.0617380722791185e-06,0.2495562767846157,ADHD
Gbl_HB_5,1.8962083592318e-07,2.9349573357514215e-07,0.2591147527849539,ADHD
Mic_3,1.171530207946918e-07,1.851288126514419e-07,0.2634259402795648,ADHD
Neur_HB_IPC_1,1.7352526126151817e-07,2.760033230626229e-07,0.2647703997799068,ADHD
Mic_2,1.1144827438806143e-07,1.883027614562053e-07,0.2769732339426939,ADHD
Gbl_HB_4,5.405313883123981e-07,9.464309936167706e-07,0.2839571031078128,ADHD
Mic_1,9.986459317891516e-08,1.9265851880617041e-07,0.3021069562425019,ADHD
Neur_Gly_5,4.378919766467163e-07,8.483223721237358e-07,0.3028623176101589,ADHD
Gbl_Di,2.439916896575434e-07,4.918298177755397e-07,0.309915575206289,ADHD
Mic_5,9.494917261828508e-08,2.093296633999932e-07,0.325063127211795,ADHD
OPC_5,2.0529202478385646e-07,4.548033098529933e-07,0.3258555448893855,ADHD
Mic_4,9.262429946143412e-08,2.076390175330627e-07,0.3277685354794053,ADHD
PreOPC_3,3.418612330012599e-07,8.700975292546174e-07,0.3471967073934175,ADHD
Rgl_Tel_ventral,1.7193046125013133e-07,4.58565239720006e-07,0.3538557802739268,ADHD
Mic_active_1,5.931135153665109e-08,1.7989423466055365e-07,0.3708128598218083,ADHD
Rgl_CB_VZ,2.016413073070625e-07,6.507254641752122e-07,0.3783293197522284,ADHD
Mic_6,5.914545546678696e-08,2.133235929805626e-07,0.3907913944774073,ADHD
Neur_Gly_7,2.6313223480197805e-07,1.006061616521807e-06,0.3968354172319533,ADHD
PreOPC,7.892608421872045e-08,3.6863367654588884e-07,0.4152328307015295,ADHD
PreOPC_4,4.1707679816814187e-07,1.969103576653158e-06,0.4161274412433515,ADHD
Floor_plate,5.182113182258775e-08,2.902683690983565e-07,0.4291540309480738,ADHD
Schwl_3,5.5495371630198095e-08,5.76695704098993e-07,0.4616689909520692,ADHD
Rgl_CB_3,3.736969662990567e-08,6.031459535662044e-07,0.4752981528675127,ADHD
OPC_4,1.3093518784434205e-08,3.402245047952967e-07,0.4846505203824364,ADHD
OPC_1,5.478333472071878e-09,7.989348242128961e-07,0.4972644555537887,ADHD
Rgl_Tel_dorsal,-3.722732560708068e-10,3.6693211591572643e-07,0.5004047492977285,ADHD
Neur_CB_GNP_IPC_2,-3.160376946742583e-09,2.4780455181701016e-07,0.5050877750180252,ADHD
VLMC_SLC6A13_3,-2.5173530503133395e-08,1.5436858252438194e-06,0.5065054303162226,ADHD
Mic_active_2,-7.317457038800902e-09,2.0269143549793082e-07,0.5143992714778252,ADHD
Neur_CB_GNP_IPC_4,-1.0484468040496622e-08,2.0716976289875186e-07,0.5201810958125094,ADHD
Immune_uncertain,-1.3324639661409418e-08,2.599336001135298e-07,0.5204415087304533,ADHD
Neur_HB_Glut_NBL_2,-2.30593159982115e-08,2.438497259734479e-07,0.5376692815030579,ADHD
Rgl_MB_2,-3.6147177679715154e-08,3.185880680590965e-07,0.5451672815137247,ADHD
Neur_GABA_IPC,-2.690045509409529e-07,1.9008174952319584e-06,0.5562705978276181,ADHD
PVM,-5.4329038789167284e-08,2.487773929105864e-07,0.5864350919083409,ADHD
Rgl_Tel_1,-1.8998799625936562e-07,6.70298193183116e-07,0.6115794585204195,ADHD
Schwl_2,-1.1380658057297133e-07,3.553092005276741e-07,0.6256306516343707,ADHD
COP,-9.507844724586618e-08,2.901687248999304e-07,0.6284179217387944,ADHD
Rgl_CB_2,-1.0571403153850758e-07,3.160506025299724e-07,0.6309930118825577,ADHD
End_6,-9.201247896583409e-08,2.3258723162449442e-07,0.6538014702158117,ADHD
Neur_HB_Glut_NBL_1,-8.699665656675483e-08,2.026726022244419e-07,0.666128348646837,ADHD
End_early_1,-1.8528734282392529e-07,4.250784382557344e-07,0.6685416462479272,ADHD
End_4,-9.861822739476565e-08,2.149463127292028e-07,0.6768125378485657,ADHD
Neur_late,-4.062760428268955e-07,8.475082095317084e-07,0.6841648155180831,ADHD
Rgl_CB_1,-2.1808117034680378e-07,4.438182008129605e-07,0.6884193801200844,ADHD
Neur_GABA_1,-3.6442942630486354e-07,7.024816011338244e-07,0.6980409417495732,ADHD
Rgl_MB_1,-2.1073993207241325e-07,3.964261493870503e-07,0.7024982850490267,ADHD
Neur_HB_Glut_2,-3.000606352732495e-07,5.551657297474836e-07,0.7055698696077178,ADHD
Rgl_Tel_2,-5.819649341011878e-07,9.71258447217525e-07,0.7254757325835639,ADHD
OPC_6,-2.2335491512103014e-07,3.316365744981524e-07,0.7496831531966259,ADHD
Neur_HB_Glut_NBL_3,-1.4427166197740746e-07,2.0755747101321122e-07,0.7565013637170073,ADHD
Gbl_HB_2,-2.159086766274023e-07,2.863621027437473e-07,0.7745666357871581,ADHD
Neur_CB_IPC_1,-3.619515729706357e-07,4.721852017954612e-07,0.7783241879624545,ADHD
Per_2,-1.3292902174313912e-07,1.6542074415937648e-07,0.7891805956936913,ADHD
Per_3,-1.7880288232859705e-07,1.944712234375477e-07,0.8210649242101795,ADHD
End_5,-1.8548082041480853e-07,2.0116754899522466e-07,0.8217413390564515,ADHD
End_7,-2.313744031029031e-07,2.3753866986566085e-07,0.8349839985982597,ADHD
End_1,-2.968605645510277e-07,3.041571661243627e-07,0.8354703505481373,ADHD
End_3,-1.881080210802533e-07,1.9232648584364784e-07,0.8359791901255238,ADHD
End_2,-2.5055404904042174e-07,2.4701550544911137e-07,0.8447861955415064,ADHD
Neur_DRG_1,-5.745552301024171e-07,5.062788520762228e-07,0.8717828484891188,ADHD
End_9,-2.431886109148224e-07,2.085288499419743e-07,0.8782354000393884,ADHD
End_10,-3.384272760658674e-07,2.797320973049156e-07,0.8868272430107667,ADHD
Per_1,-2.24529126863298e-07,1.788481582433626e-07,0.8953363995343223,ADHD
Per_5,-2.8757362061819586e-07,2.275837252048053e-07,0.8968122565257324,ADHD
End_8,-2.9387468686245506e-07,2.27156523503299e-07,0.9021172109078708,ADHD
Per_4,-3.459358218871912e-07,2.3779148593540654e-07,0.9271357990281291,ADHD
Per_6,-2.804051321405956e-07,1.9081568023791537e-07,0.929152447307592,ADHD
Per_7,-4.798652236223056e-07,3.249058370548616e-07,0.9301536428487208,ADHD
VLMC_SLC6A13_1,-1.6933541030866184e-06,1.0381474136384098e-06,0.9485686265084528,ADHD
VLMC_MGP_1,-7.21432664783747e-07,4.158027324734372e-07,0.9586327759570464,ADHD
VLMC_MGP_2,-6.915698790152787e-07,3.8043991375527973e-07,0.9654538932939176,ADHD
Gbl_HB_3,-6.550059309739473e-07,3.576749820493767e-07,0.9664712220309698,ADHD
VSMC,-3.830944770780137e-07,1.9831582963197885e-07,0.973304152761302,ADHD
T_Cell_immature,-1.0128649549402964e-06,4.84775950800257e-07,0.9816617300420176,ADHD
Schwl_1,-1.1371589496145465e-06,5.262173139690766e-07,0.9846525750092028,ADHD
Gbl_HB_1,-5.612867106211739e-07,2.364904362980032e-07,0.9911874487109472,ADHD
VLMC_SLC6A13_2,-6.734317040543508e-07,2.55387267769636e-07,0.99581667452536,ADHD
Roof_plate,-7.525834635346761e-07,2.2621626343585498e-07,0.9995608031501932,ADHD
Neur_MB_GABA_TFAP2B,4.576748396111978e-06,1.4416597445403115e-06,0.0007501166172038,OCD
Neur_MB_Glut,4.8612279905782485e-06,1.5529175165026562e-06,0.0008728899611193,OCD
Neur_MB_Glut_NBL_2,3.91530743836854e-06,1.4764773469404596e-06,0.0040033195472923,OCD
Rgl_MB_1,3.525292957041467e-06,1.659728880853611e-06,0.0168343459528138,OCD
Rgl_Tel_dorsal,2.859620901891524e-06,1.5704345700845295e-06,0.0343102263977158,OCD
Rgl_Tel_1,5.376591180364845e-06,2.958372671302525e-06,0.0345767882624162,OCD
Neur_Tel_Glut_PCNA,4.536968953317868e-06,2.5296643644154426e-06,0.0364460027602516,OCD
Neur_Purk_NBL_1,1.9282626535290307e-06,1.1159339860073751e-06,0.0419998379107207,OCD
Neur_MB_GABA_2,2.0809549803074385e-06,1.3033399542350414e-06,0.0551738206410311,OCD
Gbl_Di,3.523513736037799e-06,2.25223342720162e-06,0.0588555906438356,OCD
Neur_MB_GABA_TAL2,2.1534648541988672e-06,1.3996430486851071e-06,0.0619532530198346,OCD
Neur_Glut_1,6.287444962285572e-06,4.29820751982983e-06,0.071760196797364,OCD
Neur_SER,3.356584894498734e-06,2.3162074030833894e-06,0.0736446581168599,OCD
Neur_MB_Glut_NBL_1,1.638318283696457e-06,1.219594463458396e-06,0.0895825109237202,OCD
VSMC,1.2110961637248998e-06,9.02636121019238e-07,0.0898413825996946,OCD
Neur_MB_GABA_1,1.3730187035321518e-06,1.137350113352327e-06,0.1136759324197578,OCD
VZ_prog,1.6205250137939422e-06,1.34342905502631e-06,0.1138585873738817,OCD
VLMC_SLC6A13_3,1.1548007881662566e-05,9.93748476321455e-06,0.1226044364798701,OCD
Rgl_CB_2,1.35708671162716e-06,1.1886086442050929e-06,0.1267802361948836,OCD
Neur_MB_GABA_IPC,2.9135877557307456e-06,2.74967844454351e-06,0.1446609501267919,OCD
Neur_late,4.349384247984666e-06,4.19848695168724e-06,0.1501148632978622,OCD
Per_7,1.5956854242383854e-06,1.5442358285754646e-06,0.1507277430858329,OCD
Neur_Gly_8,3.718333652531687e-06,3.702191923060203e-06,0.1576025502112185,OCD
Neur_Purk_prog,9.107260563755302e-07,9.306998021576392e-07,0.1639039054204639,OCD
Rgl_MB_2,1.20102945945011e-06,1.2808941726748031e-06,0.1742123464623224,OCD
Neur_DRG_2,3.154864954043474e-06,3.519970738780448e-06,0.1850527127053697,OCD
Neur_HB_GABA_1,1.8541322029896323e-06,2.098158801054873e-06,0.1884304707961982,OCD
Gbl_General_1,1.0597235708320715e-06,1.2108197766227463e-06,0.1907293785793279,OCD
VLMC_SLC6A13_2,9.639519315141793e-07,1.1331935189835209e-06,0.1974816908894739,OCD
Neur_Purk_5,8.138404303964022e-07,9.605291359193436e-07,0.1984185773805596,OCD
Neur_HB_Glut_2,2.140979334622104e-06,2.597828967302194e-06,0.2049295075097896,OCD
Neur_HB_NBL,2.2840807870482167e-06,2.881290255068769e-06,0.2139680225268836,OCD
Per_1,6.081395255860001e-07,7.72093299022638e-07,0.2154506393713589,OCD
Rgl_CB_1,1.240107705187159e-06,1.6438170838422752e-06,0.2253023270008053,OCD
Floor_plate,7.607560035453042e-07,1.0363619284670365e-06,0.2314548603925668,OCD
Gbl_HB_5,7.97661073046797e-07,1.0892792820247646e-06,0.2319978222758406,OCD
Gbl_MB,4.340799555609329e-06,6.384225754932182e-06,0.2482757345484527,OCD
Per_3,5.245796693026809e-07,7.794517786996867e-07,0.2504701267231396,OCD
Neur_GABA_2,3.364071081154245e-06,5.120102066045264e-06,0.255580159060657,OCD
Neur_Int_MGE,1.1316794482641115e-06,1.7699360280828026e-06,0.2612846169530233,OCD
Per_4,6.198595793042441e-07,9.74490069896605e-07,0.2623601553306205,OCD
VLMC_SLC6A13_1,3.336759711263143e-06,5.246941107778532e-06,0.2624065237393765,OCD
Neur_Gly_3,1.2479817728893174e-06,1.978407887246792e-06,0.264085308337345,OCD
Neur_CB_NBL_1,5.914924909094564e-07,1.0812148024438392e-06,0.2921677643269796,OCD
Roof_plate,5.326625534910287e-07,1.0028637937292255e-06,0.2976603730107577,OCD
Neur_GABA_3,1.2609157641869286e-06,2.4363750637717545e-06,0.3023904555370935,OCD
Gbl_HB_3,7.702956975440631e-07,1.5219161842269663e-06,0.3063807910397397,OCD
Neur_Gly_4,1.0001762239391368e-06,2.143731146968896e-06,0.3204078527948332,OCD
Neur_Tel_Glut_NBL_2,5.481711107085031e-07,1.2341748841711328e-06,0.3284634564914528,OCD
End_4,3.662785703719686e-07,8.673678002920836e-07,0.336407594492261,OCD
Neur_CB_GABA_1,1.6897185428241495e-06,4.131115749494452e-06,0.3412616411555963,OCD
Per_5,3.927274831881092e-07,9.770031606383022e-07,0.343852478937818,OCD
Neur_CB_GNP_IPC_3,2.958685016822623e-07,7.62372757679836e-07,0.3489750760332674,OCD
Neur_CB_IPC_1,6.752137275355511e-07,1.971327439621176e-06,0.36598081815362,OCD
Per_2,2.401221219911177e-07,7.352251860550227e-07,0.3719864686345862,OCD
Immune_uncertain,3.118030927167197e-07,1.0702528279482712e-06,0.3853972088996336,OCD
VLMC_MGP_1,4.927216153618854e-07,1.952683991533269e-06,0.4003928298223743,OCD
End_7,2.1746776221484962e-07,9.751163585276965e-07,0.4117610431034237,OCD
Neur_DA,3.351581759317001e-07,1.573563303859418e-06,0.4156661599625786,OCD
OPC_4,2.671742225504528e-07,1.2611641786424694e-06,0.4161130840167503,OCD
End_10,2.1872363382859821e-07,1.1095896128323235e-06,0.421866347612973,OCD
End_6,1.650550876174667e-07,8.788240286659718e-07,0.4255113946845514,OCD
Mic_6,1.5705517249010958e-07,8.636051360262493e-07,0.4278463243160275,OCD
Mic_5,1.5044561363917497e-07,8.282508768944608e-07,0.427931621268198,OCD
Neur_Gly_6,5.628482892926862e-07,3.1340910889226747e-06,0.4287376199101561,OCD
Neur_Tel_Glut_SATB2_2,1.892326625019348e-07,1.1611101340342889e-06,0.4352688089348333,OCD
Mic_active_2,1.394597681703185e-07,8.974295621098348e-07,0.438253337200659,OCD
Mic_4,9.846386324023877e-08,8.580627419444889e-07,0.4543211032420695,OCD
Gbl_HB_4,4.006786253609106e-07,3.593152171729239e-06,0.455605281046289,OCD
Neur_HB_IPC_1,1.4976792393165218e-07,1.374484726958984e-06,0.4566159346114087,OCD
Mic_dividing,7.17848457332172e-08,7.72178574165954e-07,0.4629660616715338,OCD
Schwl_3,1.8052933236379128e-07,2.1035859821923703e-06,0.4658048324384447,OCD
PVM,7.5823294847848e-08,9.716334173985e-07,0.4688993359269352,OCD
OPC_5,1.1698998422479229e-07,1.521306122920634e-06,0.4693511452404895,OCD
End_5,4.4072984455240665e-08,7.898689289117613e-07,0.477751425659655,OCD
End_9,4.266593518052757e-08,8.429987692375026e-07,0.4798173117257037,OCD
Gbl_HB_1,3.676032260942299e-08,1.0671377190294749e-06,0.4862601173225276,OCD
Neur_HB_Glut,5.318304150343727e-08,1.7967058425441258e-06,0.4881929109070185,OCD
Mic_3,-3.665255867926991e-09,7.639223240235671e-07,0.5019140950304849,OCD
End_2,-6.689901746362504e-09,9.95474723486536e-07,0.5026809968214755,OCD
Schwl_2,-1.4945179841483955e-08,1.3348202588034416e-06,0.5044666235165908,OCD
End_1,-2.55405767581238e-08,1.3108133496766206e-06,0.5077727094072982,OCD
End_8,-2.8327975312132828e-08,8.366552537358939e-07,0.5135050465460088,OCD
Neur_Tel_Glut_NBL_1,-1.815474282054313e-07,1.5942742344263314e-06,0.5453314213310176,OCD
End_3,-1.05821578783957e-07,8.206889064902589e-07,0.5512983779245044,OCD
Neur_DRG_1,-3.652143153726873e-07,2.1404965393098564e-06,0.5677392281544251,OCD
Neur_CB_GNP_IPC_2,-2.0504396918385815e-07,1.1453695731181862e-06,0.5710389697131688,OCD
End_early_1,-3.371056577069375e-07,1.7499013783016777e-06,0.5763805839241478,OCD
Neur_HB_Glut_NBL_3,-1.9131175876536138e-07,9.650072463873917e-07,0.5785748891941391,OCD
OPC_3,-4.423894223019985e-07,2.040376229265225e-06,0.5858247418344656,OCD
Mic_2,-1.791018897109363e-07,7.645955170024753e-07,0.5926022095444242,OCD
Neur_Tel_Glut_SATB2_1,-3.336763359601301e-07,1.3687113457436402e-06,0.5963027570815633,OCD
Rgl_Tel_ventral,-4.314256920869398e-07,1.68699945106863e-06,0.6009224693662889,OCD
Rgl_CB_3,-6.057883854001645e-07,2.3159059460169994e-06,0.6031763201112837,OCD
Mic_1,-2.1427239358897785e-07,7.854774118432147e-07,0.6074936602990313,OCD
Mic_active_1,-2.172850366641901e-07,7.606486840901241e-07,0.6124297882666788,OCD
Rgl_Tel_2,-1.2119369426434725e-06,3.968751031294886e-06,0.6199577623993534,OCD
Rgl_CB_VZ,-8.17706594273261e-07,2.2038636390326422e-06,0.6446936007812437,OCD
Gbl_late,-2.5463453459880886e-06,6.515147810760682e-06,0.6520402599421569,OCD
Neur_HB_Glut_NBL_2,-4.266100675660761e-07,9.99408203483094e-07,0.665260326533622,OCD
Neur_Gly_2,-1.0281323831705242e-06,2.265707163323428e-06,0.6750063760920023,OCD
Gbl_CB_VZ,-4.87974771152099e-07,1.0513847748906889e-06,0.6787211811657274,OCD
Neur_Purk_NBL_2,-5.076246791120355e-07,1.0835179874567411e-06,0.6802853104301574,OCD
End_early_2,-2.431433561929105e-06,5.043623121333719e-06,0.6851257040718601,OCD
Per_6,-4.613214923927409e-07,7.939568436401746e-07,0.7193935953612457,OCD
VLMC_MGP_2,-8.640034922267895e-07,1.484018218338976e-06,0.7197858480533115,OCD
Neur_Int_LGE_CGE,-8.228711744996658e-07,1.384019338915188e-06,0.7239284428681347,OCD
Neur_Purk_6,-5.965957599295085e-07,9.306984624976544e-07,0.7392449571313464,OCD
PreOPC_1,-1.7305496004936065e-06,2.681666375187351e-06,0.7406420947380652,OCD
OPC_6,-8.889873017372558e-07,1.3773748818073954e-06,0.7406729486336038,OCD
Neur_Gly_7,-3.7146533565685967e-06,4.576265040911966e-06,0.7915243123925828,OCD
Neur_CB_GNP_IPC_4,-8.318693822776897e-07,9.364175272365222e-07,0.8128245686459392,OCD
Neur_Gly_5,-2.7483973036185978e-06,2.9286058890523906e-06,0.8259975309284245,OCD
Gbl_CB_1,-1.63171075363578e-06,1.7272348436513616e-06,0.8275927883635639,OCD
Gbl_HB_2,-1.1796355767134709e-06,1.2098424202055446e-06,0.8352279094136627,OCD
PreOPC_2,-1.8392849041131865e-06,1.825186556860336e-06,0.8432065897650093,OCD
Gbl_General_2,-3.0338634940534137e-06,2.991176278231732e-06,0.8447732821551928,OCD
Schwl_1,-2.5381883281074933e-06,2.450062456499864e-06,0.8498916570029914,OCD
Neur_Purk_3,-1.054883796124685e-06,1.010700150564572e-06,0.8516915695128587,OCD
Neur_HB_Glut_NBL_4,-7.707557129635699e-07,7.345836391742778e-07,0.85296653161023,OCD
Neur_Purk_4,-9.289941467773656e-07,8.435571623790441e-07,0.8646129842472894,OCD
Neur_Gly_1,-7.737925387349704e-06,6.974706220576061e-06,0.8663769278109967,OCD
T_Cell_immature,-2.5192584371095096e-06,2.252913244062396e-06,0.8682640263927239,OCD
